masked	src
како можетъ члвкъ родити сѧ [MASK] сꙑ	како можетъ члвкъ родити сѧ старъ сꙑ
прии͑ми мꙙ да прославитъ сꙙ и͑мꙙ твоѥ мноѭ̑ о̑убогꙑи͗мъ [MASK] твои͑мъ	прии͑ми мꙙ да прославитъ сꙙ и͑мꙙ твоѥ мноѭ̑ о̑убогꙑи͗мъ рабомъ твои͑мъ
и [MASK] сельнаа съ мьноѭ естъ	и красота сельнаа съ мьноѭ естъ
ѡ̑ таи҅бь҆но дивь҆ноѥ҆ и҅ грь҆дое	ѡ̑ таи҅бь҆но дивь҆ноѥ҆ и҅ грь҆дое
ни [MASK] же дьне прѣбꙑсте ѥ҅же рече и҅мъ	ни треть҆ꙗ҆го же дьне прѣбꙑсте ѥ҅же рече и҅мъ
каꙗ҅ же бѣ ноужда прѣбꙑти господеви слꙑшавъшоу и҅ не тоу [MASK] и҅ти къ болꙙштоуо̑умоу	каꙗ҅ же бѣ ноужда прѣбꙑти господеви слꙑшавъшоу и҅ не тоу а҅биѥ҆ и҅ти къ болꙙштоуо̑умоу
ѡчі моі изнеможете отъ ніштетꙑ	ѡчі моі изнеможете отъ ніштетꙑ
Вь шестꙑ же [MASK] посъланъ бꙑс а҃ꙉлъ гавьриілъ отъ б҃а въ градъ галилеꙇскъ емоуже ꙇмѧ назаретъ къ дѣвѣ [MASK] [MASK] емоуже ꙇмѧ ꙇосифъ отъ домоу д҃ава ꙇмѧ дѣвѣ мариѣ	Вь шестꙑ же м҃ць посъланъ бꙑс а҃ꙉлъ гавьриілъ отъ б҃а въ градъ галилеꙇскъ емоуже ꙇмѧ назаретъ къ дѣвѣ обрѫченѣ мѫжеви емоуже ꙇмѧ ꙇосифъ отъ домоу д҃ава ꙇмѧ дѣвѣ мариѣ
въсхотѣ да тварь҆ послоужи	въсхотѣ да тварь҆ послоужи
[MASK] положишꙙ на ꙁеми въ коумирь҆ници	и҅ положишꙙ на ꙁеми въ коумирь҆ници
Обраті сѩ г҃і	Обраті сѩ г҃і
грѧди по мьнѣ	грѧди по мьнѣ
ꙇ бѣ написано еврѣискꙑ [MASK] и латинъскꙑ	ꙇ бѣ написано еврѣискꙑ гръчъскꙑ и латинъскꙑ
ВЪ КОНЕЦЪ ПСАЛОМЪ ДАВ҃Ъ	ВЪ КОНЕЦЪ ПСАЛОМЪ ДАВ҃Ъ
[MASK] то глагол̑ꙙ ст͆ꙑи мѫченикъ о͑браштааше сꙙ на сковрадѣ ꙗ͑ко [MASK] о͑дрѣ по и͑стинѣ настъланѣ	и͑ то глагол̑ꙙ ст͆ꙑи мѫченикъ о͑браштааше сꙙ на сковрадѣ ꙗ͑ко на о͑дрѣ по и͑стинѣ настъланѣ
тако ли отъвѣштаваеши архиереови	тако ли отъвѣштаваеши архиереови
о҅ни же весело прии҅мше слово начꙙшꙙ и҅скати [MASK] е҅п꙯па	о҅ни же весело прии҅мше слово начꙙшꙙ и҅скати ст꙯ааго е҅п꙯па
и҅ водꙑ же тъгда [MASK] животь҆нꙑ движимꙑ ѥ҅гда о̑услꙑшашꙙ	и҅ водꙑ же тъгда и҅ꙁнесошꙙ животь҆нꙑ движимꙑ ѥ҅гда о̑услꙑшашꙙ
СѢЛНО	СѢЛНО
тако [MASK] подобьно намъ естъ съкончати всѣкѫ̆ правъдѫ	тако бо подобьно намъ естъ съкончати всѣкѫ̆ правъдѫ
ꙇ прѣбꙑстъ на немь	ꙇ прѣбꙑстъ на немь
биѭштюмоу тѧ въ ланитѫ подаи дроугоуѭ ꙇ [MASK] тебѣ ризѫ ꙇ срачицѧ не възбрани	биѭштюмоу тѧ въ ланитѫ подаи дроугоуѭ ꙇ отемлѭштюмоу тебѣ ризѫ ꙇ срачицѧ не възбрани
Бѣ же нарицаемъꙇ вараава съ своіми ковьникꙑ съвѧзанъ ꙇже въ горѣ оубьіства [MASK]	Бѣ же нарицаемъꙇ вараава съ своіми ковьникꙑ съвѧзанъ ꙇже въ горѣ оубьіства створишѧ
коѥ҅го бо и҅ [MASK] трѣбоуѥ҅тъ х꙯с	коѥ҅го бо и҅ пособиꙗ трѣбоуѥ҅тъ х꙯с
[MASK] бо чь҆стъноѥ҆ о҅тъ недостои҅нъства а҅кꙑ о҄уста моꙗ бѫдѫтъ	и҅ꙁводꙙи҆ бо чь҆стъноѥ҆ о҅тъ недостои҅нъства а҅кꙑ о҄уста моꙗ бѫдѫтъ
[MASK] въ продлъжениѥ пришъдъ рѣчи ꙁаклꙙ и да повѣстъ ѥ҅моу о҅ себѣ и҅ [MASK] съкажетъ ѥ҅моу кто ѥ҅стъ	и҅ въ продлъжениѥ пришъдъ рѣчи ꙁаклꙙ и да повѣстъ ѥ҅моу о҅ себѣ и҅ да съкажетъ ѥ҅моу кто ѥ҅стъ
ДО	ДО
въ четврьтъи дьнь потрѣбънаꙗ ноужда ѥмоу [MASK] и отвръзъ изиде [MASK] видѣвъ пакꙑ павъла глагола ѥмоу	въ четврьтъи дьнь потрѣбънаꙗ ноужда ѥмоу бꙑстъ и отвръзъ изиде и видѣвъ пакꙑ павъла глагола ѥмоу
ѡстанѣте ꙇхъ	ѡстанѣте ꙇхъ
никꙑ же рабъ можетъ дьвѣма господьма [MASK]	никꙑ же рабъ можетъ дьвѣма господьма работати
нъ си по кои҆ вь҆лѣꙁе въ [MASK] твои҆ не прѣста лобꙑꙁаѭ̑шти ноꙁѣ мои҆	нъ си по кои҆ вь҆лѣꙁе въ домъ твои҆ не прѣста лобꙑꙁаѭ̑шти ноꙁѣ мои҆
Вьнегда съхраніти словеса твоѣ	Вьнегда съхраніти словеса твоѣ
кꙿде ти сь҆мрь҆ти жꙙло	кꙿде ти сь҆мрь҆ти жꙙло
СЛАВА	СЛАВА
не вѣровавъ же е҅пискоупъ того ради посъла мꙙ сѣмо а҅ште и҅стина ѥ҅стъ ѥ҅же [MASK]	не вѣровавъ же е҅пискоупъ того ради посъла мꙙ сѣмо а҅ште и҅стина ѥ҅стъ ѥ҅же слꙑша
аште ли не отъпоущаете ч҃лвкомъ съгрѣшени ихъ [MASK] о҃тцъ вашъ отъпоуститъ съгрѣшении вашихъ	аште ли не отъпоущаете ч҃лвкомъ съгрѣшени ихъ ни о҃тцъ вашъ отъпоуститъ съгрѣшении вашихъ
[MASK] отъ камені меда насꙑті ѩ	і отъ камені меда насꙑті ѩ
с҃не давꙑдовъ помилоуи мѧ	с҃не давꙑдовъ помилоуи мѧ
о̑усоугоубите о̑убо радость҆ ꙗ҅ко тацѣхъ [MASK] бꙑсте о҅троци и҅же ѥ҅же и҅ старь҆ци не вѣдомо бꙑстъ богомь нао̑учении [MASK]	о̑усоугоубите о̑убо радость҆ ꙗ҅ко тацѣхъ о҅трокъ бꙑсте о҅троци и҅же ѥ҅же и҅ старь҆ци не вѣдомо бꙑстъ богомь нао̑учении въсхвалишꙙ
и҅ причꙙсть҆никꙑ поставь҆ꙗ҅ѥ҅ши и҅же съ тобоѭ [MASK] ти	и҅ причꙙсть҆никꙑ поставь҆ꙗ҅ѥ҅ши и҅же съ тобоѭ мѫчимꙑѧ ти
Ст͆ыи͑ же кононъ съ [MASK] прѣштениѥ͑мъ въсʼпрѣтівъ коумиру стоѧштоуо̑умоу рече	Ст͆ыи͑ же кононъ съ многомъ прѣштениѥ͑мъ въсʼпрѣтівъ коумиру стоѧштоуо̑умоу рече
ѕѣло оуглѫбішѩ сѩ помꙑшленіѣ твоѣ	ѕѣло оуглѫбішѩ сѩ помꙑшленіѣ твоѣ
[MASK] прѣхваль҆нии о҅тьци съдѣи҅ствьникꙑ и҅мѫште ст꙯ꙑи҅ доухъ и тѣмь дꙑхаѭ̑ште и҅ю҅деи҅скꙑѧ о̑убо подобьнꙑѧ е҅реси [MASK] и҅ꙁобрѣтениѥ	и҅же прѣхваль҆нии о҅тьци съдѣи҅ствьникꙑ и҅мѫште ст꙯ꙑи҅ доухъ и тѣмь дꙑхаѭ̑ште и҅ю҅деи҅скꙑѧ о̑убо подобьнꙑѧ е҅реси о҅тъвръгошꙙ и҅ꙁобрѣтениѥ
ꙇ [MASK] ходѧште ютро видѣшѧ смоковьницѫ оусъхъшѫ ис корениѣ	ꙇ мимо ходѧште ютро видѣшѧ смоковьницѫ оусъхъшѫ ис корениѣ
҅Антонинъ рече	҅Антонинъ рече
припадъ же къ [MASK] ст꙯ааго глагола	припадъ же къ ногама ст꙯ааго глагола
р ї҃ѕ	р ї҃ѕ
Въспоѭ тебѣ вь ѩзꙑцѣхъ	Въспоѭ тебѣ вь ѩзꙑцѣхъ
Въходѧште же [MASK] домъ цѣлоуите и	Въходѧште же въ домъ цѣлоуите и
гласъ грома твоего въ колесі	гласъ грома твоего въ колесі
ѣко б҃ъ сѫді естъ	ѣко б҃ъ сѫді естъ
надъ мъногꙑ тѧ поставлѭ	надъ мъногꙑ тѧ поставлѭ
тꙑ раꙁличьнꙑи҅ми мѫками [MASK] о̑уморити мꙙ	тꙑ раꙁличьнꙑи҅ми мѫками прѣштааше о̑уморити мꙙ
И насѣшѩ села и [MASK] віноградъі	И насѣшѩ села и насадішѩ віноградъі
не рѫгаѥ҅мъ ѥ҅стъ ст꙯аа҅го даръ	не рѫгаѥ҅мъ ѥ҅стъ ст꙯аа҅го даръ
тебе бо ради [MASK] к тебѣ	тебе бо ради придохъ к тебѣ
Се изиде сѣѩи сѣатъ	Се изиде сѣѩи сѣатъ
ꙇбо отцъ тацѣхъ иштетъ [MASK] сѧ емоу	ꙇбо отцъ тацѣхъ иштетъ покланѣѭштихъ сѧ емоу
она же рече	она же рече
ꙇ печали вѣка сего ꙇ льсть богатьствиѣ ꙇ о прочиіхъ похотиі въходѧштѧ подавл҄ѣѭтъ [MASK] ꙇ бес плода [MASK]	ꙇ печали вѣка сего ꙇ льсть богатьствиѣ ꙇ о прочиіхъ похотиі въходѧштѧ подавл҄ѣѭтъ слово ꙇ бес плода бꙑваетъ
[MASK] аште въ заимъ даате отъ нихъже чаате въсприѩти каѣ вамъ хвала естъ	ꙇ аште въ заимъ даате отъ нихъже чаате въсприѩти каѣ вамъ хвала естъ
мѫчениѥ ст꙯аа҅го и҅ринеа	мѫчениѥ ст꙯аа҅го и҅ринеа
а͑минъ	а͑минъ
мъноѭ аште [MASK] вьнидетъ с҃ъпстъ сѧ и вьнидетъ и изидетъ ꙇ пажить обрѧщетъ	мъноѭ аште кто вьнидетъ с҃ъпстъ сѧ и вьнидетъ и изидетъ ꙇ пажить обрѧщетъ
ѥ͑гда же [MASK] прѢбиваа͑хѫ голѢни прѢдаа͑хѫ дш͆ⱕ своѧ глагол҄ѫште	ѥ͑гда же и͑мъ прѢбиваа͑хѫ голѢни прѢдаа͑хѫ дш͆ⱕ своѧ глагол҄ѫште
[MASK] кто любо [MASK] видꙙ а҅бьѥ҆ томоу иꙁвѣштаноу бꙑти ѥ҅гда величиѥ҆ силꙑ бж꙯иѧ а҅вѣ хоштетъ [MASK] ꙗ҅ко не вь҆ величъствѣ тѣлесъ и҅ли въ въꙁдрастѣ тѣлесъ лишенꙑи҅хꙿ въсѣлꙗѥ҅тъ сꙙ бж꙯иꙗ благодѣть҆ нъ въ дш꙯ꙙ въдвараѥ҅тъ сꙙ любьвиѭ҄ [MASK] сꙙ ѥ҅мъ	речетъ кто любо тънъчаѥ видꙙ а҅бьѥ҆ томоу иꙁвѣштаноу бꙑти ѥ҅гда величиѥ҆ силꙑ бж꙯иѧ а҅вѣ хоштетъ бꙑти ꙗ҅ко не вь҆ величъствѣ тѣлесъ и҅ли въ въꙁдрастѣ тѣлесъ лишенꙑи҅хꙿ въсѣлꙗѥ҅тъ сꙙ бж꙯иꙗ благодѣть҆ нъ въ дш꙯ꙙ въдвараѥ҅тъ сꙙ любьвиѭ҄ приближаѭ҄штии҅хъ сꙙ ѥ҅мъ
і съ чл҃кꙑ не [MASK] ранъ	і съ чл҃кꙑ не пріимѫтъ ранъ
Д҃хъ твоі [MASK] наставитъ мѩ (н)а землѭ правѫѭ	Д҃хъ твоі благъіі наставитъ мѩ (н)а землѭ правѫѭ
прѣславь҆на глаголашꙙ сꙙ о҅ тебѣ [MASK]	прѣславь҆на глаголашꙙ сꙙ о҅ тебѣ граде
Въ [MASK] осмонадесꙙтоѥ цр꙯ѣ персьска саворꙗ гон҄ениѥ бꙑстъ на црь҆кви христосовꙑ и҅ [MASK] чътѫштꙙѧ вь҆седръжителꙗ бобога	Въ лѣто осмонадесꙙтоѥ цр꙯ѣ персьска саворꙗ гон҄ениѥ бꙑстъ на црь҆кви христосовꙑ и҅ на чътѫштꙙѧ вь҆седръжителꙗ бобога
Въ шестꙑи мѣсꙙцъ посъланъ [MASK] гаурии҅лъ а҅рхагг҄елъ къ дѣвици о҅брѫченѣ мѫжоу ѥ҅моуже и҅мꙙ їѡ̑сифъ	Въ шестꙑи мѣсꙙцъ посъланъ бꙑстъ гаурии҅лъ а҅рхагг҄елъ къ дѣвици о҅брѫченѣ мѫжоу ѥ҅моуже и҅мꙙ їѡ̑сифъ
[MASK] вь͗ мⱕ а͑ште о҄умь͗ретъ живъ бѫдетъ	вѢроуѧи͗ вь͗ мⱕ а͑ште о҄умь͗ретъ живъ бѫдетъ
врѣмꙙ же жꙙтвъноѥ҆ бѣа҅ше	врѣмꙙ же жꙙтвъноѥ҆ бѣа҅ше
отъвѣштавъ же единъ емоуже имѧ клеопа [MASK] къ немоу	отъвѣштавъ же единъ емоуже имѧ клеопа рече къ немоу
ꙇ [MASK] владꙑкꙑ же ꙇ [MASK] ведени бѫдете мене ради въ съвѣдѣние ꙇмъ ꙇ ѩзꙑкомъ	ꙇ прѣдъ владꙑкꙑ же ꙇ ц҃рѧ ведени бѫдете мене ради въ съвѣдѣние ꙇмъ ꙇ ѩзꙑкомъ
приде тъ сь҆мрꙿтиѭ̑ [MASK] дръжимааго да о҅ного о҅тъпоуститъ о҅тъ сь҆мрь҆ть҆нꙑи҅хъ ѫ҅ꙁъ	приде тъ сь҆мрꙿтиѭ̑ ꙁа дръжимааго да о҅ного о҅тъпоуститъ о҅тъ сь҆мрь҆ть҆нꙑи҅хъ ѫ҅ꙁъ
҅И сповѣмь҆ сꙙ тебѣ [MASK] вь҆сѣмъ срь҆дь҆цемь мои҅мъ	҅И сповѣмь҆ сꙙ тебѣ г꙯и вь҆сѣмъ срь҆дь҆цемь мои҅мъ
сиꙗ о̑убо [MASK] слꙑшавъша гон҄ениѥ кръстиꙗ҅нь҆ско [MASK] жилиште своѥ и҅доста на мѣсто то и҅деже нечьстивии вль҆сви мѫчаа҅хѫ крь҆стиꙗ҅нꙑ горьцѣ	сиꙗ о̑убо свꙙтаꙗ слꙑшавъша гон҄ениѥ кръстиꙗ҅нь҆ско о҅ставивъша жилиште своѥ и҅доста на мѣсто то и҅деже нечьстивии вль҆сви мѫчаа҅хѫ крь҆стиꙗ҅нꙑ горьцѣ
ꙇже аще клънетъ [MASK] ц҃рквьѭ҄ ничтоже естъ	ꙇже аще клънетъ сѧ ц҃рквьѭ҄ ничтоже естъ
[MASK] жръти да въ жрътвы мѣсто влъхвованиѥ͑мъ свои͑мъ о͑гн̑ь [MASK] на храмъ и͗ бога нашего пожьже	глаголааше жръти да въ жрътвы мѣсто влъхвованиѥ͑мъ свои͑мъ о͑гн̑ь принесе на храмъ и͗ бога нашего пожьже
се отрокъ мои [MASK] ꙇзволихъ възл҄юбл҄енꙑ мои на н҄ьже благоꙇзволи д҃ша моѣ	се отрокъ мои егоже ꙇзволихъ възл҄юбл҄енꙑ мои на н҄ьже благоꙇзволи д҃ша моѣ
брь҆нь҆ѥ҅мъ о҅бнавь҆ꙗ҅ше ꙁѣници о҅чию̑	брь҆нь҆ѥ҅мъ о҅бнавь҆ꙗ҅ше ꙁѣници о҅чию̑
похваль҆на о̑убо ѥ҅стъ твоꙗ любꙑ нъ паче похвал҄ено доуши твоѥи҆ [MASK]	похваль҆на о̑убо ѥ҅стъ твоꙗ любꙑ нъ паче похвал҄ено доуши твоѥи҆ дръꙁновениѥ
тѣло бо вь͗ стоудень͗ въпадъ запрь͗ва о҄убо вь͗се [MASK] съсѣдаѭ҄шти сⱕ крь͗ви	тѣло бо вь͗ стоудень͗ въпадъ запрь͗ва о҄убо вь͗се о͑синяѥ͑тъ съсѣдаѭ҄шти сⱕ крь͗ви
ꙇзнесѣте одеждѫ пръвѫѭ ꙇ облѣцѣте и [MASK] дадите пръстень на рѫкѫ его ꙇ [MASK] на ноѕѣ	ꙇзнесѣте одеждѫ пръвѫѭ ꙇ облѣцѣте и ꙇ дадите пръстень на рѫкѫ его ꙇ сапогꙑ на ноѕѣ
а҅ нꙑн҄ѣ ли велиши ми подобꙿноуо҄умоу тебѣ нечоувь҆ствъноуо҄умоу [MASK] пожръти	а҅ нꙑн҄ѣ ли велиши ми подобꙿноуо҄умоу тебѣ нечоувь҆ствъноуо҄умоу бѣсоу пожръти
[MASK] же бж꙯ьꙗ҆ вь҆сꙙ и҅цѣлꙗаше рѫкама ѥ҅го	благодать҆ же бж꙯ьꙗ҆ вь҆сꙙ и҅цѣлꙗаше рѫкама ѥ҅го
Ї давъшю землѭ їхъ достоѣние	Ї давъшю землѭ їхъ достоѣние
свꙙтиї же [MASK] ничъсоже ѥ҅моу о҅тъвѣштаѭ҄ште	свꙙтиї же мльчаахѫ ничъсоже ѥ҅моу о҅тъвѣштаѭ҄ште
я͑ко стахомъ [MASK] глѫбинѢ мору и͑ мокры бышⱕ ногы [MASK] кръвьѭ҄ нашеѭ҄ о͑блегъчи тⱕгости нашⱕ и͑ лютости въздоуха г͆и б͆е нашъ	я͑ко стахомъ въ глѫбинѢ мору и͑ мокры бышⱕ ногы нашⱕ кръвьѭ҄ нашеѭ҄ о͑блегъчи тⱕгости нашⱕ и͑ лютости въздоуха г͆и б͆е нашъ
како коѥ҅гождо о҅тъ пророкъ	како коѥ҅гождо о҅тъ пророкъ
бꙑстъ же егда [MASK] тоу ꙇсплънишѧ сѧ дьние родити еи ꙇ роди [MASK] [MASK] пръвѣнецъ ꙇ повитъ і ꙇ положи и вь ѣслехъ зане не бѣ има мѣста въ обитѣли	бꙑстъ же егда бꙑсте тоу ꙇсплънишѧ сѧ дьние родити еи ꙇ роди с҃нъ свои пръвѣнецъ ꙇ повитъ і ꙇ положи и вь ѣслехъ зане не бѣ има мѣста въ обитѣли
КЪНИГЪІ	КЪНИГЪІ
что хоштете ми дати [MASK] а҅ꙁъ вамъ прѣдамꙑ и҆	что хоштете ми дати и҅ а҅ꙁъ вамъ прѣдамꙑ и҆
҅Отътѫдоу [MASK] начꙙлꙋ нѣкоѥ҅моу даноу бѣсоу приложити прь҆воѥ и҅ вътороѥ приноуждаатъ ꙁълоу	҅Отътѫдоу ꙗ҅коже начꙙлꙋ нѣкоѥ҅моу даноу бѣсоу приложити прь҆воѥ и҅ вътороѥ приноуждаатъ ꙁълоу
брашно ѥстъ доуховьноѥ жрьтва	брашно ѥстъ доуховьноѥ жрьтва
девꙙть и҅хъ [MASK] марта к꙯ ꙁ	девꙙть и҅хъ мѣсꙙца марта к꙯ ꙁ
Воѥ͑вода рече	Воѥ͑вода рече
дѣѣ҅ши рече	дѣѣ҅ши рече
чъто бо естъ [MASK] решти отъпоущаѭтъ сѧ грѣси твои ли рещи	чъто бо естъ оудобѣе решти отъпоущаѭтъ сѧ грѣси твои ли рещи
отъвѣшта емоу и҃с	отъвѣшта емоу и҃с
СЪВѢДѢНЬЕ	СЪВѢДѢНЬЕ
о̑устраꙗ҅ѭ̑ тꙙ о̑уже въ раи҆ [MASK] на небесъскꙑи прѣсто	о̑устраꙗ҅ѭ̑ тꙙ о̑уже въ раи҆ нъ на небесъскꙑи прѣсто
Отъвѣшта имъ и҃съ	Отъвѣшта имъ и҃съ
отроковица нѣстъ оумръла нъ съпитъ	отроковица нѣстъ оумръла нъ съпитъ
дъшти моѣ на коньчинѣ естъ	дъшти моѣ на коньчинѣ естъ
[MASK] же сꙙ [MASK] не може стати противѫ ратникомъ нъ плешти въдавъ побѣже о҅тъ лица и҅хъ	съшедъшꙋ же сꙙ ѥ҅моу не може стати противѫ ратникомъ нъ плешти въдавъ побѣже о҅тъ лица и҅хъ
и҅ покажи [MASK] семоу твои҅хъ благꙑн҄ь а҅нꙿтониноу ꙗ҅ко надеждꙙ ѥ҅го бѣсꙑ съплетенꙑ сѫтъ [MASK] несъврь҆шенꙑ сѫштꙙ несъвръшенꙑ творꙙтъ надѣѭ̑штꙙѧ сꙙ на н҄ꙙ	и҅ покажи недостои҅ноуо̑умоу семоу твои҅хъ благꙑн҄ь а҅нꙿтониноу ꙗ҅ко надеждꙙ ѥ҅го бѣсꙑ съплетенꙑ сѫтъ ѧ҅же несъврь҆шенꙑ сѫштꙙ несъвръшенꙑ творꙙтъ надѣѭ̑штꙙѧ сꙙ на н҄ꙙ
Се ті отъвѣщаѭтъ оустꙑ своімі	Се ті отъвѣщаѭтъ оустꙑ своімі
Егда же водѧтъ вꙑ прѣдаѭште не [MASK] сѧ прѣжде что възглаголете ни пооучаите сѧ нъ еже аште дастъ сѧ вамъ въ тъ [MASK] то глаголете	Егда же водѧтъ вꙑ прѣдаѭште не пьцѣте сѧ прѣжде что възглаголете ни пооучаите сѧ нъ еже аште дастъ сѧ вамъ въ тъ часъ то глаголете
Ї враѕі его пръсть поліжѫтъ	Ї враѕі его пръсть поліжѫтъ
г҃лаахѫ же емоу	г҃лаахѫ же емоу
и҅ вьсе и҅спрь҆ва дожи и҅ до конь҆ца ꙁѣло [MASK] слꙑшавꙑ и҅ видѣвъ [MASK] сꙙ съ вь҆сѣкоѭ̑ тврьдостиѭ̑ съписати на въꙁграждениѥ и҅ о̑успѣхъ и҅ съпасениѥ и҅ о̑успѣхъ почитаѭ̑штии҅мъ ꙗ҅коже и҅ и҅нѣмъ подражател҄емъ [MASK] о҅ х꙯ѣ благодѣти ѥ҅моуже слава и҅ [MASK] вь҆ вѣкꙑ вѣкомъ	и҅ вьсе и҅спрь҆ва дожи и҅ до конь҆ца ꙁѣло и҅стиньнѣ слꙑшавꙑ и҅ видѣвъ потъшта сꙙ съ вь҆сѣкоѭ̑ тврьдостиѭ̑ съписати на въꙁграждениѥ и҅ о̑успѣхъ и҅ съпасениѥ и҅ о̑успѣхъ почитаѭ̑штии҅мъ ꙗ҅коже и҅ и҅нѣмъ подражател҄емъ таковꙑѧ о҅ х꙯ѣ благодѣти ѥ҅моуже слава и҅ дръжава вь҆ вѣкꙑ вѣкомъ
Хвалите б҃а вь св҃тъіі(хъ его)	Хвалите б҃а вь св҃тъіі(хъ его)
и҅ и҅ꙁиде рикаѧ҆ левъ	и҅ и҅ꙁиде рикаѧ҆ левъ
о͑ вʼсемь͗ мирѣ мы небрѣжемъ	о͑ вʼсемь͗ мирѣ мы небрѣжемъ
еда азъ	еда азъ
ꙇ прохождааше и҃с градꙑ [MASK] ꙇ вси оучѧ на сънъмиштихъ ꙇхъ [MASK] проповѣдаѩ е҃ваꙉлие ц҃рсиѣ ꙇ ицѣлѣѩ всѣкъ недѫгъ ꙇ вьсѣкѫ ѩзѫ въ л҄юдехъ	ꙇ прохождааше и҃с градꙑ всѧ ꙇ вси оучѧ на сънъмиштихъ ꙇхъ ꙇ проповѣдаѩ е҃ваꙉлие ц҃рсиѣ ꙇ ицѣлѣѩ всѣкъ недѫгъ ꙇ вьсѣкѫ ѩзѫ въ л҄юдехъ
отъвѣштавъ же рече еи и҃съ	отъвѣштавъ же рече еи и҃съ
се [MASK] сѧ с҃нъ ч҃лвчскꙑ въ рѫцѣ грѣшъникомъ	се прѣдаатъ сѧ с҃нъ ч҃лвчскꙑ въ рѫцѣ грѣшъникомъ
всѣхъ бо сихъ ѩзꙑци ꙇштѫтъ	всѣхъ бо сихъ ѩзꙑци ꙇштѫтъ
Ичісѩ въсѩ въсѩ кості моѩ	Ичісѩ въсѩ въсѩ кості моѩ
Возъмѣте врата кънѩѕи ваші	Возъмѣте врата кънѩѕи ваші
[MASK] иже колижьдо напоитъ единого отъ малꙑхъ сихъ чашѫ стоуденꙑ водꙑ тъкмо въ [MASK] оученика аминь глаголѭ вамъ не погоубитъ мьздꙑ своеѩ	И иже колижьдо напоитъ единого отъ малꙑхъ сихъ чашѫ стоуденꙑ водꙑ тъкмо въ імѧ оученика аминь глаголѭ вамъ не погоубитъ мьздꙑ своеѩ
диѣ псал	диѣ псал
и҅ тꙙ ли можетъ понести [MASK] дѣвица	и҅ тꙙ ли можетъ понести о̑ужасъна дѣвица
не и҅маши ли и҅ного никакогоже съсѫда ни ли риꙁъна [MASK] даси ѥ҅моу	не и҅маши ли и҅ного никакогоже съсѫда ни ли риꙁъна да даси ѥ҅моу
онъ же пакꙑ отъметааше сѧ	онъ же пакꙑ отъметааше сѧ
ѡбрѣтъ дв҃да раба моего ѡлѣемь св҃тꙑ-м [MASK] помазахъ і	ѡбрѣтъ дв҃да раба моего ѡлѣемь св҃тꙑ-м оімъ помазахъ і
а҅ште же сꙙ сълоучаа҅ше къгда [MASK] ѥ҅моу въ градꙑ съ въꙁъвавъшии҅мъ ѥ҅го въ домꙑ своѧ благословь҆ѥ҅ниꙗ ради ти а҅ште прошаа҅ше кто о҅тъ ништии҅хъ нѣчь҆со дати себѣ [MASK] а҅ште сꙙ сълоучаа҅ше не [MASK] ѥ҅моу ничь҆соже [MASK] ѥ҅моу то котꙑгѫ сьвлѣкъ съ себе дадѣаше ништоуо̑умоу	а҅ште же сꙙ сълоучаа҅ше къгда и҅дѫштоу ѥ҅моу въ градꙑ съ въꙁъвавъшии҅мъ ѥ҅го въ домꙑ своѧ благословь҆ѥ҅ниꙗ ради ти а҅ште прошаа҅ше кто о҅тъ ништии҅хъ нѣчь҆со дати себѣ то а҅ште сꙙ сълоучаа҅ше не и҅мѣти ѥ҅моу ничь҆соже дати ѥ҅моу то котꙑгѫ сьвлѣкъ съ себе дадѣаше ништоуо̑умоу
иди	иди
и҅ ѥ҅же вꙑ многѫ кажѫштѫ чь҆сть҆ ѥ҅стъ и҅ кажѫштоу ꙗ҅ко сетънаꙗ҆ о҅жидаѭ̑тъ дръꙁнѫвъшии҅хъ [MASK] дръꙁнѫшꙙ сътворити а҅ште сꙙ не [MASK]	и҅ ѥ҅же вꙑ многѫ кажѫштѫ чь҆сть҆ ѥ҅стъ и҅ кажѫштоу ꙗ҅ко сетънаꙗ҆ о҅жидаѭ̑тъ дръꙁнѫвъшии҅хъ ѥ҅же дръꙁнѫшꙙ сътворити а҅ште сꙙ не покаѭ̑тъ
[MASK] небесъноѥ о͑ставивъше непотрѣбь͗ноуо̑умоу [MASK] вои͑ни ѥ͑сте и͑же о͑тъшъдъшоу влд͆цѣ биѥ͑тъ клеврѣтꙑ своѧ и͑ о̑убиваѥ͑тъ ѥ͑гоже господинъ пришедъ на полꙑ прѣсѣчетъ	цѣсарь͗ство небесъноѥ о͑ставивъше непотрѣбь͗ноуо̑умоу рабоу вои͑ни ѥ͑сте и͑же о͑тъшъдъшоу влд͆цѣ биѥ͑тъ клеврѣтꙑ своѧ и͑ о̑убиваѥ͑тъ ѥ͑гоже господинъ пришедъ на полꙑ прѣсѣчетъ
ꙇ запрѣти ꙇмъ да не авѣ его сътворѧтъ да събѫдетъ сѧ пророкомь [MASK] г҃л҄ѭштемь	ꙇ запрѣти ꙇмъ да не авѣ его сътворѧтъ да събѫдетъ сѧ пророкомь ꙇсаꙇемь г҃л҄ѭштемь
