masked	src
Is de ro-cét:	Is de ro-cét:
Ocus topacht in grainne [MASK] ⁊ ro lín a lepaid isin deilgc.	Ocus topacht in grainne ass ⁊ ro lín a lepaid isin deilgc.
.i . [MASK] maith ciaestir ábíad	.i. bésu maith ciaestir ábíad
diróscaither	diróscaither
‘ Táet Láeg lat, [MASK] ol Chú [MASK], ‘ d' fhis in tíri asa tudchad . ’	‘Táet Láeg lat,’ ol Chú Chulaind, ‘d' fhis in tíri asa tudchad.’
Pais Gluceri deochain, diar fiadait ba sercach [MASK] sruith [MASK] nóeb sochlach Felix, Fland find fechtnach cal.	Pais Gluceri deochain, diar fiadait ba sercach, sruith Nolae nóeb sochlach Felix, Fland find fechtnach cal.
.i . doprecept soscéli isairi asbeirsom inso fobith [MASK] soebapstal asrubartatar rombo descipulsom apstal	.i. doprecept soscéli isairi asbeirsom inso fobith inna soebapstal asrubartatar rombo descipulsom apstal
Baí imchosnom im rígi n-Alban iter Oedán mac Gabráin ⁊ Gartnán mac Æda maic Gabráin co torchair leth fer n-Alban etarru [MASK] cathaib [MASK] imargalaib	Baí imchosnom im rígi n-Alban iter Oedán mac Gabráin ⁊ Gartnán mac Æda maic Gabráin co torchair leth fer n-Alban etarru hi cathaib ⁊ imargalaib
.i . ahuili hireschu	.i. ahuili hireschu
.i . [MASK] palnacdib .i . de nomine philophi araanic acenelae fothaircthesin	.i. ocnafothaircthib palnacdib .i. de nomine philophi araanic acenelae fothaircthesin
.i . varietas immutationis ⁊ mutationis vel [MASK].i . [MASK] chomthóud d quod verius est	.i. varietas immutationis ⁊ mutationis vel hoc .i. cena chomthóud d quod verius est
.i . primit ed ón	.i. primit ed ón
‘ At-beram ’ [MASK] Díarmaid ‘ cia do-bertha lán in [MASK] co h-ochthaig ni-t rirfithe aire ’	‘At-beram’ or Díarmaid ‘cia do-bertha lán in tigi co h-ochthaig ni-t rirfithe aire’
.i . arissamlid dosuidib	.i. arissamlid dosuidib
.i . amal dondruirmissem	.i. amal dondruirmissem
in [MASK].i . in furóil	in mór .i. in furóil
‘ Do chend dano dít-so féin, [MASK] ar Scoríath, [MASK] mani aprai . ’	‘Do chend dano dít-so féin,’ ar Scoríath, ‘mani aprai.’
.i . fotrácbussa	.i. fotrácbussa
A [MASK] chóir Cathaír, co torecht ruacbath uas H-Érenn íath?	A mmo chóir Cathaír, co torecht ruacbath uas H-Érenn íath?
.i . arnaroib eícndag indraith diadi trea peccad [MASK].	.i. arnaroib eícndag indraith diadi trea peccad som.ɫ.
To-thlugestar dig a llestur umai	To-thlugestar dig a llestur umai
Ferais Labraid fáelti fris íarom [MASK] n-asbert:	Ferais Labraid fáelti fris íarom a n-asbert:
.i . etargne	.i. etargne
Bretais an tarui brot for in echraid h-oc techt [MASK] co tancotar tar Mag da Gabal pri h-Ulta dar Berna na Forairi dor Ath [MASK] Fercusa [MASK] Ath na Morrignai do [MASK] Cluana da Dam a Clitair Fiduidhe a Comur [MASK] tar slightib Dúine Delga tar Mag Slicech síar a sliab m-Breg mbrathsolus	Bretais an tarui brot for in echraid h-oc techt focétoir co tancotar tar Mag da Gabal pri h-Ulta dar Berna na Forairi dor Ath Carpait Fercusa dor Ath na Morrignai do coerthonn Cluana da Dam a Clitair Fiduidhe a Comur cetrisligte tar slightib Dúine Delga tar Mag Slicech síar a sliab m-Breg mbrathsolus
.i . nitaibre grád fornech ↄfeser [MASK] dongrádsin	.i. nitaibre grád fornech ↄfeser ainruccus dongrádsin
Cú Chulinn íarum i [MASK] adilcnig, co m-boí i Cathir Con Roi . Ata-géoin ingin [MASK].	Cú Chulinn íarum i richt adilcnig, co m-boí i Cathir Con Roi. Ata-géoin ingin Conchobuir.
Do-rigned amlaid.	Do-rigned amlaid.
.i . ind óin ainmnedo so .i . inchosc sulbaire [MASK] huius [MASK] an ipsius immalle	.i. ind óin ainmnedo so .i. inchosc sulbaire an huius ⁊ an ipsius immalle
[MASK]. fonrochled do airitiu hirisse	.i. fonrochled do airitiu hirisse
‘ Coich ind noidiu [MASK]? ’	‘Coich ind noidiu ucat?’
.i . ní conétada dírṡuidigud rainn [MASK] no bed [MASK] semper nisi participium nó niconḟil nach rainn nád techtad cetnidetaid nisi participium reliqua	.i. ní conétada dírṡuidigud rainn saindilis no bed indíruidigud semper nisi participium nó niconḟil nach rainn nád techtad cetnidetaid nisi participium reliqua
air mad frecndairc foilsigthech apronomen ni recar less ind anmmae [MASK] [MASK] acht islour apronomen	air mad frecndairc foilsigthech apronomen ni recar less ind anmmae amal ṡodain acht islour apronomen
‘ Bidh fír dó ’ ol [MASK] ócclach [MASK] is s í in fhochaidi Adamnán do thecht dochum nimhe immon féil n-Eóin-si	‘Bidh fír dó’ ol ind ócclach ‘is s í in fhochaidi Adamnán do thecht dochum nimhe immon féil n-Eóin-si
isdo fordoncain	isdo fordoncain
Na mór-shlébe andaig ro [MASK] co rinnib, do-rónta co [MASK] slébte donaib glinnib.	Na mór-shlébe andaig ro tesctha co rinnib, do-rónta co l-léce slébte donaib glinnib.
nídat huili itfoirbthi	nídat huili itfoirbthi
.i . in [MASK] ṅ-s .i . s adverbii vel verbi	.i. in da ṅ-s .i. s adverbii vel verbi
.i . manitintáith	.i. manitintáith
.i . friscomurtsa fodiuscartach.ɫ . [MASK] rupsa frithortæse fritumchomartsa arin cheinélugud hisin ed ón	.i. friscomurtsa fodiuscartach.ɫ. fuchésad rupsa frithortæse fritumchomartsa arin cheinélugud hisin ed ón
patracáin .i . quasi fuisset	patracáin .i. quasi fuisset
nonas Iulii.	nonas Iulii.
Dá chét sescat sláne for óen-líth [MASK] ler m-búadae, Ernach óg, ard áge, Colmán [MASK] Gúalae.	Dá chét sescat sláne for óen-líth, ler m-búadae, Ernach óg, ard áge, Colmán maccu Gúalae.
[MASK]. is [MASK] airchíssecht dúibsi nidechudsa cucuib dothabirt dígle doaidbiur foirib sech cotaneccarsa són	.i. is ar airchíssecht dúibsi nidechudsa cucuib dothabirt dígle doaidbiur foirib sech cotaneccarsa són
aní as nomen lasna littridi aili is [MASK] són la [MASK] aní as cognomen leo-som is nomen són leis-sem	aní as nomen lasna littridi aili is cognomen són la prescien aní as cognomen leo-som is nomen són leis-sem
.i . foilsigud rúun	.i. foilsigud rúun
‘ [MASK] maith lenn ar cuit do thairiuc ’ ol Conall.	‘Is maith lenn ar cuit do thairiuc’ ol Conall.
.i . ar ata sechmadachte nail and ideo preteritum est aní as [MASK]	.i. ar ata sechmadachte nail and ideo preteritum est aní as cudit
‘ Atnoad [MASK] ém ’ ol Morann ‘ ol is cét-aicce Finnchóem	‘Atnoad Conchubur ém’ ol Morann ‘ol is cét-aicce Finnchóem
Áed Rúad mac Baduirn Cimbaeth [MASK] Findtain	Áed Rúad mac Baduirn Cimbaeth mac Findtain
.i . verbum graecum [MASK]. dobiur	.i. verbum graecum .i. dobiur
[MASK] ed ón do-gníthe and ⁊ co torchratar ind fir thall dara cend hi suan [MASK] co n-dechas ar in dún ⁊ [MASK] ralad ár int sluaig ⁊ coro h-ort in dún.	Combo ed ón do-gníthe and ⁊ co torchratar ind fir thall dara cend hi suan ⁊ co n-dechas ar in dún ⁊ co ralad ár int sluaig ⁊ coro h-ort in dún.
.i . hore nocomalnid [MASK] soscéle	.i. hore nocomalnid nopridchid soscéle
[MASK]. inísu crist .i . imba immalei do occartaithchricc [MASK] náte níbahed nisí arsercc less	.i. inísu crist .i. imba immalei do occartaithchricc occarnáinsem náte níbahed nisí arsercc less
.i . dorairngred [MASK] abracham rl.	.i. dorairngred do abracham rl.
‘ Tíagam ass ’, ol Ailill, ‘ [MASK] n-accamar na mmílchona oc toffund co mmedón laí ⁊ [MASK] scítha . ’	‘Tíagam ass’, ol Ailill, ‘co n-accamar na mmílchona oc toffund co mmedón laí ⁊ combat scítha.’
Is [MASK] dochumli Mac Con cona muintir i n-Desmumain contardad tóeb fri muir, amail donrarngart Cessirne file Cuind Chétchathaig .i . ‘ Ascuchfa do síl sór slissu fri fairge [MASK] ’; ⁊ dano ba h-úatiu hi feraib oldás [MASK] [MASK]	Is íarsin dochumli Mac Con cona muintir i n-Desmumain contardad tóeb fri muir, amail donrarngart Cessirne file Cuind Chétchathaig .i. ‘Ascuchfa do síl sór slissu fri fairge fond’; ⁊ dano ba h-úatiu hi feraib oldás Ailill.
Totháegat íar sin do Emuin	Totháegat íar sin do Emuin
Robad inmuin araidi	Robad inmuin araidi
.i . alleith atraib	.i. alleith atraib
Téit íar sin coa muntir	Téit íar sin coa muntir
‘ Ticfa in loegan [MASK] chend a mathar comba immalle ricfat dochom lis ’ [MASK]	‘Ticfa in loegan ar chend a mathar comba immalle ricfat dochom lis’.
Tathigtis in coire sin.	Tathigtis in coire sin.
Bec nád [MASK] doíne impu.	Bec nád múchtha doíne impu.
.i . [MASK]. nebchomalnatha inna epistlese	.i. immormussa.ɫ. nebchomalnatha inna epistlese
.i . sainred	.i. sainred
primgeinde [MASK] dohireschaib inheséirgiu ináiritiu indocbále	primgeinde som dohireschaib inheséirgiu ináiritiu indocbále
Cennach ind ruanada	Cennach ind ruanada
[MASK]. [MASK] tra cid diatuiced incosmuilius cosse .i . amal file óentid eterbaullu coirp duini conroib oíntu etrunni dano hore ammicorp crist ammiboill coirp [MASK]	.i. issuaichnid tra cid diatuiced incosmuilius cosse .i. amal file óentid eterbaullu coirp duini conroib oíntu etrunni dano hore ammicorp crist ammiboill coirp crist
Unde Mag Léna Inmain in fert, fichtib slúag, [MASK] inmain lecht láechbúan inmain marbán cen mire dia-tuc banbán bithlige Scenb in scél ro-scaíled ann, láech nach-laíded nach-labrann; díth lúath Léna cen logud do-rat úath is airomun Léna mac [MASK] rathaig ailis muic [MASK] [MASK] cach fachaid; rob é sin in torc [MASK] [MASK] Léna in láechbidba Is de-sin fris-ngéra thúaid Mag lond Léna co láechbúaid ón gas gurm no-gaibed gail [MASK] luid as, aided [MASK] inmain [MASK] 'na tóitib trell cóic cóicid áille Érenn Dia sigid día Samna sair áit i mbaí a h-adba inmain Ro-alt sab [MASK] [MASK] sáer Ailbe mínbrec mullachmáel [MASK] tuc mór slúag fo thalmain tair in cú úag arnaid inmain	Unde Mag Léna Inmain in fert, fichtib slúag, ocus inmain lecht láechbúan inmain marbán cen mire dia-tuc banbán bithlige Scenb in scél ro-scaíled ann, láech nach-laíded nach-labrann; díth lúath Léna cen logud do-rat úath is airomun Léna mac Róeda rathaig ailis muic, mó cach fachaid; rob é sin in torc tigba las-rort Léna in láechbidba Is de-sin fris-ngéra thúaid Mag lond Léna co láechbúaid ón gas gurm no-gaibed gail, luid as, aided nárb inmain Dia-lotar 'na tóitib trell cóic cóicid áille Érenn Dia sigid día Samna sair áit i mbaí a h-adba inmain Ro-alt sab na sírglec sáer Ailbe mínbrec mullachmáel; tuc mór slúag fo thalmain tair in cú úag arnaid inmain 
Óenech derg foa ocus óenchoss fo suidiu [MASK] síthve in [MASK] sethnu ind eich co ndechuid geinn trít fri fosad a étain anair	Óenech derg foa ocus óenchoss fo suidiu ocus síthve in charpuit sethnu ind eich co ndechuid geinn trít fri fosad a étain anair
.i . isdiasom domsa hóre nocretim ísu [MASK].	.i. isdiasom domsa hóre nocretim ísu rl.
amal in lochairnn ṅ-afracdai	amal in lochairnn ṅ-afracdai
‘ Bid meisse do chúso a [MASK] ’	‘Bid meisse do chúso a phopae’
.i . [MASK] dedenach arnibia senim terchomric iarsin.ɫ .. ɫ.	.i. isintsenmim dedenach arnibia senim terchomric iarsin.ɫ..ɫ.
.i . maith les agnási	.i. maith les agnási
‘ [MASK] fidchella dún coléic, ⁊ caniter dréchta, ⁊ [MASK] clesamnaig . ’	‘Imberthar fidchella dún coléic, ⁊ caniter dréchta, ⁊ agat clesamnaig.’
Tíagait ass [MASK] co ráncatar tor na slúag, ⁊ co rolsat [MASK] tairsiu.	Tíagait ass íarom co ráncatar tor na slúag, ⁊ co rolsat súil tairsiu.
Dessid side dano.	Dessid side dano.
.i . nephthairmthechtid [MASK]. cen tairmthecht opersin dialaili	.i. nephthairmthechtid .i. cen tairmthecht opersin dialaili
‘ [MASK] ind ’ or Díarmaid	‘Do-lleic ind’ or Díarmaid
Togairm [MASK] choraig, post contemptum mundi, h-i féil [MASK] co l-laindi Uiruli, Iucundi.	Togairm Fintain choraig, post contemptum mundi, h-i féil cain co l-laindi Uiruli, Iucundi.
p vel luasc reliqua	p vel luasc reliqua
Ni lesainm [MASK] dano Fedilm [MASK] ar febus do crothai ⁊ do celli ⁊ do ceniuil	Ni lesainm dit dano Fedilm Noicridii ar febus do crothai ⁊ do celli ⁊ do ceniuil
.i . fochunn	.i. fochunn
‘ [MASK], a Ulto, in comram beus ’ ol Cet.	‘Frithálid, a Ulto, in comram beus’ ol Cet.
.i . indíltod	.i. indíltod
.i . [MASK] aseola friaidgne indathar	.i. arishé aseola friaidgne indathar
.i . . . . [MASK]. . . . hiressach	.i. . . . . . . . . hiressach
At-fiedar do Adhamnán inní-sin [MASK] nírbo chóir fiadha ar do-ratsat fir [MASK] Érenn sáere a fheraind do Chola i m Chille ar fhebus a cheniúil sech [MASK] náemh i n-d Érinn	At-fiedar do Adhamnán inní-sin ocus nírbo chóir fiadha ar do-ratsat fir u Érenn sáere a fheraind do Chola i m Chille ar fhebus a cheniúil sech cech náemh i n-d Érinn
.i . infectsa	.i. infectsa
Conaill, blíadain.	Conaill, blíadain.
.i . dobéer desemmrecht dúib indorsa [MASK] farnaire	.i. dobéer desemmrecht dúib indorsa frissacomricfea farnaire
.i . propiri dílsi ani-síu di aitherechtaigthib .i . [MASK] [MASK] propiri ⁊ beta n-aitherrechtaigthi	.i. propiri dílsi ani-síu di aitherechtaigthib .i. conecat beta propiri ⁊ beta n-aitherrechtaigthi
Fosceird-side issa tír súas in slig, [MASK] a mmíl inna tháeb.	Fosceird-side issa tír súas in slig, ⁊ a mmíl inna tháeb.
.i . asrochoili inna chridiu [MASK] dondingin inógi.ɫ . diacholin fondul toisech	.i. asrochoili inna chridiu buid dondingin inógi.ɫ. diacholin fondul toisech
For calaind mis Marta nid [MASK] fria n-guidhi, Senan, Moinend, Moysi, Dabíd Cilli Muine [MASK]	For calaind mis Marta nid morda fria n-guidhi, Senan, Moinend, Moysi, Dabíd Cilli Muine.
.i . isbés tra dosom anisiu cosc innamban itossug atabairt fochumacte afeir armbat irlamude indfir fochumacte [MASK] combí [MASK] coscitir indfir doairbertar foréir dǽ	.i. isbés tra dosom anisiu cosc innamban itossug atabairt fochumacte afeir armbat irlamude indfir fochumacte dǽi combí iarum coscitir indfir doairbertar foréir dǽ
‘ Is fo chen limsa [MASK] [MASK], ol ind ingen, ‘ má chotíssind.	‘Is fo chen limsa ém’, ol ind ingen, ‘má chotíssind.
Do-rála didu fecht ann mac becc oc léigiunn a t-shalm la Mael Ruain, co n-dechaid in cleirech fecht n-óen don eclais, co [MASK] erb don mac mebrugud a [MASK] comad erlam [MASK] thaispenad [MASK] chind.	Do-rála didu fecht ann mac becc oc léigiunn a t-shalm la Mael Ruain, co n-dechaid in cleirech fecht n-óen don eclais, co ro erb don mac mebrugud a aiccepta comad erlam fria thaispenad ara chind.
Sírna mac Déin, Isin blíadain rogab Sírna Saeglach rígi [MASK], is and roort [MASK] Hierusalem ⁊ rucad in braitt co Babilón isin [MASK] blíadain flaithiusa Astiages regis mundi.	Sírna mac Déin, Isin blíadain rogab Sírna Saeglach rígi n-Éirenn, is and roort Nabcodón Hierusalem ⁊ rucad in braitt co Babilón isin ochtmad blíadain flaithiusa Astiages regis mundi.
Trí chét bliadan ría ngein [MASK] ro-boí in cocad etorro.	Trí chét bliadan ría ngein Chríst ro-boí in cocad etorro.
Dí ersainn fraích fri fulong ocus [MASK] féthe	Dí ersainn fraích fri fulong ocus fordorus féthe
[MASK] íar Lugdach réo nderg ríg rucad a tír toirthech tríath dainm dóib túath íarna ráth [MASK] Bó�nd co Áth Clíath	Guin íar Lugdach réo nderg ríg rucad a tír toirthech tríath dainm dóib túath íarna ráth ótá Bó�nd co Áth Clíath
Es [MASK] ispert fria a aruidh:	Es nann ispert fria a aruidh:
.i . arnipalour do intsacarbaicc act ci [MASK] lour nabad	.i. arnipalour do intsacarbaicc act ci nip lour nabad
Issed sin iarom curadmir [MASK] tighe ’ or Bricriu	Issed sin iarom curadmir mo tighe’ or Bricriu
Bai Cuchulaind didiu h-oc fritairi na [MASK] ⁊ batar mitúrus-sa imdha foair	Bai Cuchulaind didiu h-oc fritairi na h-oidchi ⁊ batar mitúrus-sa imdha foair
.i . [MASK] atreba bésu aristotil	.i. arindí atreba bésu aristotil
.i . nicumaing intídol ahélned	.i. nicumaing intídol ahélned
buidi nó donna	buidi nó donna
.i . assimilis	.i. assimilis
.i . ↄdid [MASK] do incoimdiu is bésad inna flatho doem dofich	.i. ↄdid flaith do incoimdiu is bésad inna flatho doem dofich
Tot-ic féil [MASK] inmain áge h-úage, [MASK] derb dáne, Dúnchad h-Íae h-úare.	Tot-ic féil Iohannis inmain áge h-úage, Dionis derb dáne, Dúnchad h-Íae h-úare.
giall unde obsido as	giall unde obsido as
.i . huare dofoirṅdet gním	.i. huare dofoirṅdet gním
Drong epscop i n-Antuaig, la Petar breo prímdae, epscoip Alaxandriae [MASK] la Marc rúad-gorm [MASK].	Drong epscop i n-Antuaig, la Petar breo prímdae, epscoip Alaxandriae, la Marc rúad-gorm rígdae.
.i . cofesid fiss [MASK] uánni	.i. cofesid fiss scéel uánni
‘ Cid dathar [MASK]? ’, ol in ‘ Ni ansæ.	‘Cid dathar di?’, ol in ‘Ni ansæ.
Re síl dálach dóine tóided in rí remáin luid fo recht, ard eráil, Críst i callaind [MASK] [MASK]	Re síl dálach dóine tóided in rí remáin luid fo recht, ard eráil, Críst i callaind enáir.
Co [MASK] a mbú taris illei.	Co tucsat a mbú taris illei.
.i . dobeirsom tra cosmulius inmílti [MASK]	.i. dobeirsom tra cosmulius inmílti domundi
Is hé láech is áildem ro buí do feraib Hérenn ⁊ Alban, acht [MASK] suthain [MASK]	Is hé láech is áildem ro buí do feraib Hérenn ⁊ Alban, acht níba suthain.
.i . nitat forcitlidi úili	.i. nitat forcitlidi úili
.i . [MASK] incháich cretes áhíc tria fuil	.i. trihiris incháich cretes áhíc tria fuil
.i [MASK] Ceist cate imdibe crist nianse bás adnacul itheside immafolnget imdibe ódúalchib	.i. Ceist cate imdibe crist nianse bás adnacul itheside immafolnget imdibe ódúalchib
slond gnimo hirec dogní indidit	slond gnimo hirec dogní indidit
[MASK] sóir dóir eter mug coimdid	eter sóir dóir eter mug coimdid
.i . tre ímpuud .i . [MASK] atosuch fodiud	.i. tre ímpuud .i. tucad atosuch fodiud
Aille, á chliar nime, nech [MASK] [MASK], cen buith i bar n-gnáissi is mór fodom-glúassi.	Aille, á chliar nime, nech úaib ardom-thúassi, cen buith i bar n-gnáissi is mór fodom-glúassi.
‘ Tóet ind ’ [MASK] Bláthmac	‘Tóet ind’ or Bláthmac
Is ed do-gnith [MASK] A n-imdell isindala lothur, isin lothur ailiu fo-cheirte for descthu; ⁊ i n-í fo-cheirte for descthu isin lothur no-lintae ind ian de ⁊ no-berthe do cach cill [MASK] h-úair co ticceth ind ian [MASK], noch ba trait do-n-icceth ba coirm [MASK] n-í [MASK] isin lothur.	Is ed do-gnith: A n-imdell isindala lothur, isin lothur ailiu fo-cheirte for descthu; ⁊ i n-í fo-cheirte for descthu isin lothur no-lintae ind ian de ⁊ no-berthe do cach cill a h-úair co ticceth ind ian beoss, noch ba trait do-n-icceth ba coirm a n-í no-bith isin lothur.
Marbthair dóib dano [MASK] mucc Meic Dathó.	Marbthair dóib dano in mucc Meic Dathó.
‘ Tairgairt tra [MASK] tacra n-uili ’.	‘Tairgairt tra do tacra n-uili’.
Is [MASK] sin, ar se.	Is fír sin, ar se.
.i . cen intertpersin ni bi ade [MASK]	.i. cen intertpersin ni bi ade hifrecṅdairc
Clemens, Fíachna mac Feradaig, Ner blíadain ⁊ [MASK] ⁊ laithe.	Clemens, Fíachna mac Feradaig, Ner blíadain ⁊ mís ⁊ laithe.
húa indarpu	húa indarpu
Ba-sa maoth [MASK] maithi ba-sam imnedach frimm tair	Ba-sa maoth fri maithi ba-sam imnedach frimm tair
Tét didiu Cú Chuluinn íarum co [MASK] eter di feirt in charpuit	Tét didiu Cú Chuluinn íarum co mbuí eter di feirt in charpuit
Luidh huathadh forbthi don ticch dús cionnus ro [MASK] an cléirech	Luidh huathadh forbthi don ticch dús cionnus ro boí an cléirech
.i . [MASK] inspirut andsom arrath dobeir do	.i. foilsigthi inspirut andsom arrath dobeir do
.i . bronnlog [MASK]. soccsáil genus piscis ut isidorus dicit	.i. bronnlog .i. soccsáil genus piscis ut isidorus dicit
.i . conrobad adtlugud buide [MASK] treu	.i. conrobad adtlugud buide dodia treu
Ostendit [MASK] uas, ⁊ talia locquitur regi:	Ostendit episcopus uas, ⁊ talia locquitur regi:
.i . ataat octimthirecht nicumme [MASK]	.i. ataat octimthirecht nicumme sissi
.i [MASK] remsuidigud aoinur cen brethir	.i. remsuidigud aoinur cen brethir
Na Fothaid meic Lugdech meic Con, Iulianus, dá blíadain ⁊ [MASK].	Na Fothaid meic Lugdech meic Con, Iulianus, dá blíadain ⁊ mís.
.i . arindí [MASK] afraicc ⁊ reliqua	.i. arindí atreba afraicc ⁊ reliqua
‘ Tucaid as ’	‘Tucaid as’
.i . comaitecht don brathir enirt hiniriss conutuinc [MASK]	.i. comaitecht don brathir enirt hiniriss conutuinc inniriss
isirtach dom aairitiusom	isirtach dom aairitiusom
ind huinnius ardd	ind huinnius ardd
.i . nertfidir	.i. nertfidir
Cach [MASK] [MASK] m-ba esnad a sóer-chetul m-búan-sa, i m-bith-fhlaith ind ríg-sa noda-snáidfea in slúag-sa.	Cach óen dia m-ba esnad a sóer-chetul m-búan-sa, i m-bith-fhlaith ind ríg-sa noda-snáidfea in slúag-sa.
‘ [MASK] uar ngal ⁊ uar ngaisciod a Ulta ’ or se	‘Roscaich uar ngal ⁊ uar ngaisciod a Ulta’ or se
.i . nabathoirsech ciabeosa hicarcair	.i. nabathoirsech ciabeosa hicarcair
A sneachta h-uaraidhi i n-Dún Baíti nibsa sám; nibsad [MASK] a fir báin [MASK] taíb thaigi maic Scandláin	A sneachta h-uaraidhi i n-Dún Baíti nibsa sám; nibsad adbul a fir báin for taíb thaigi maic Scandláin
.i . amal asinchobra indingen	.i. amal asinchobra indingen
exemplum [MASK] ar a rangabalda asru-bart	exemplum inso ar a rangabalda asru-bart
Taircéba olc, bidh [MASK] in t-olc la cech n-duine, raghaidh cech recht tar [MASK] fon m-bith m-buidhe.	Taircéba olc, bidh mór in t-olc la cech n-duine, raghaidh cech recht tar araile fon m-bith m-buidhe.
‘ Ní tairissi limm.	‘Ní tairissi limm.
Herenius [MASK] t-epscop, ata móra míli, ba [MASK] doss co n-úaigi h-i Fíadat find fíni.	Herenius in t-epscop, ata móra míli, ba cain doss co n-úaigi h-i Fíadat find fíni.
as nainmnid	as nainmnid
.i . ifogur dǽ fessin	.i. ifogur dǽ fessin
.i . [MASK] tuthle.ɫ . ailsin	.i. amal tuthle.ɫ. ailsin
.i . olchenae cenmithá unus [MASK] reliqua	.i. olchenae cenmithá unus ⁊ reliqua
.i . ceni tabair sem desimrecht acht arḟemen [MASK] reliqua	.i. ceni tabair sem desimrecht acht arḟemen tantum reliqua
.i . ainm alaili thríuin	.i. ainm alaili thríuin
‘ Dia cuimsimmis do-bérthae dó [MASK].	‘Dia cuimsimmis do-bérthae dó’.
intan durairngert dia du abracham amaithsin ducuitig [MASK] fadeissin arnirobe nech bad huaisliu taratoissed	intan durairngert dia du abracham amaithsin ducuitig tarais fadeissin arnirobe nech bad huaisliu taratoissed
Ro gab in mac for dí chloich, [MASK] tarat Coin Culainn eter [MASK] dí choirthi fo thrí, ⁊ níro glúais in [MASK] nechtar a dá chos [MASK] coirthib, co ndechadar a thraigthi isna clochaib conici a dá n-adbrond.	Ro gab in mac for dí chloich, co tarat Coin Culainn eter in dí choirthi fo thrí, ⁊ níro glúais in mac nechtar a dá chos dona coirthib, co ndechadar a thraigthi isna clochaib conici a dá n-adbrond.
Ba dub teimnidhe ba [MASK] firgranda ba h-ansuairc anaobda túaruscbáil ind fir sin	Ba dub teimnidhe ba fuachda firgranda ba h-ansuairc anaobda túaruscbáil ind fir sin
.i . [MASK] beimmi iartecht innonn	.i. isicrist beimmi iartecht innonn
.i [MASK] imrádat imráti cid maith asdéntí nertit [MASK] inmaidsin connessat immurgu ingníim nolcc arangairet	.i. imrádat imráti cid maith asdéntí nertit adénum inmaidsin connessat immurgu ingníim nolcc arangairet
.i . amal rombói andlíged [MASK] ifetarlicci atá anísiu ínúiethnissiu	.i. amal rombói andlíged sin ifetarlicci atá anísiu ínúiethnissiu
.i . ishe adúlchinnesidi	.i. ishe adúlchinnesidi
.i . [MASK] hé sin inna ranna aili asrubart tuas	.i. hit hé sin inna ranna aili asrubart tuas
tair hesi u consone	tair hesi u consone
.i . in immognom	.i. in immognom
Co ro iarfaig Oengus do shacart na cilli, cia ro [MASK] and.	Co ro iarfaig Oengus do shacart na cilli, cia ro adhnacht and.
.i . sechracualid asné	.i. sechracualid asné
.i . bacoir cenachomalnithe ropridchad [MASK] namri dúib	.i. bacoir cenachomalnithe ropridchad mór namri dúib
bed trebairiu	bed trebairiu
.i . asbeir itossug asmug imrádi conderna gnímu moga .i . natomnathar nech nibes mó [MASK] [MASK] ronmoitsem ní bo arseirc [MASK] act ↄrobad torbe dúibsi [MASK].i . ↄrochretesi ↄro intsamlithe mobésusa ↄná ruchrete si doneuch act nech dogned nagnimusin	.i. asbeir itossug asmug imrádi conderna gnímu moga .i. natomnathar nech nibes mó cid intain ronmoitsem ní bo arseirc móidme act ↄrobad torbe dúibsi triit .i. ↄrochretesi ↄro intsamlithe mobésusa ↄná ruchrete si doneuch act nech dogned nagnimusin
[MASK]. doríltiset som rochrochsat crist	.i. doríltiset som rochrochsat crist
‘ Ní tergae i tír, ’ ol [MASK], ‘ corot sloindi [MASK] ’	‘Ní tergae i tír,’ ol Condere, ‘corot sloindi.’
Is glé cid tressa a rig ocus cid letha a bil, nícon cumaing [MASK] asnu arumfosta i [MASK].	Is glé cid tressa a rig ocus cid letha a bil, nícon cumaing ar asnu arumfosta i cridiu.
Oc tuidecht dí [MASK] chuilich —	Oc tuidecht dí asin chuilich —
[MASK]. gigestesi dia linn arafulsam ar fochidi	.i. gigestesi dia linn arafulsam ar fochidi
amal rumbói nephinotacht doibsom treamairis [MASK] inotacht dunni tri hiris.ɫ . [MASK]. rl.	amal rumbói nephinotacht doibsom treamairis atá inotacht dunni tri hiris.ɫ. rl. rl.
Celebraid íarum do [MASK] ⁊ Meidb.	Celebraid íarum do Ailill ⁊ Meidb.
‘ Is ferr a gillai [MASK] a olcugud ’	‘Is ferr a gillai oldás a olcugud’
.i . ná maith [MASK] badhed dogneid	.i. ná maith robé badhed dogneid
casianus in x collatione dicit industrius .i . [MASK] appetitor	casianus in x collatione dicit industrius .i. léir appetitor
.i . niasse [MASK] epert inchruthsin	.i. niasse do epert inchruthsin
[MASK] di charrmocul fóib anís, ⁊ is di lecaib lógmaraib a n-airíarn.	Eirmitiuda di charrmocul fóib anís, ⁊ is di lecaib lógmaraib a n-airíarn.
.i . rambia dígal tarhési [MASK]	.i. rambia dígal tarhési adrognímo
.i . air niconbia-som manibé aní [MASK] ⁊ huan-ainmnigter	.i. air niconbia-som manibé aní huan-aithgnintar ⁊ huan-ainmnigter
.i . bidrucce mebul doib aní [MASK]	.i. bidrucce mebul doib aní indammóidet
Is fisid didu cia h-ernail aisti [MASK] n-dernad in Feilire.	Is fisid didu cia h-ernail aisti triasa n-dernad in Feilire.
