masked	src
pr[_]jāpatyam tūparam ālabheta paśu kāma[_]	prājāpatyam tūparam ālabheta paśu kāmaḥ
pathām apadhvaṃse[_]a etu	pathām apadhvaṃsena etu
tat vyamā[_]yat	tat vyamādyat
tatra am[_]tasya puṣpa[_] devāḥ kuṣṭham avanvata	tatra amṛtasya puṣpam devāḥ kuṣṭham avanvata
puṣṭim ev[_] avarunddhe	puṣṭim eva avarunddhe
tat yāḥ eva atra ṛtvijaḥ yajamānāya ā[_]iṣaḥ āśāsate tāḥ ev[_] et[_]t prati[_]ṛhya ātman kurute	tat yāḥ eva atra ṛtvijaḥ yajamānāya āśiṣaḥ āśāsate tāḥ eva etat pratigṛhya ātman kurute
sapta veda[_]parāvataḥ	sapta veda parāvataḥ
yat vāyave vāyuḥ eva a[_]ya tam gand[_]am surabh[_]m akaḥ	yat vāyave vāyuḥ eva asya tam gandham surabhim akaḥ
[_]am u ha sma etam pūrve anu eva prahar[_]nti	tam u ha sma etam pūrve anu eva praharanti
[_]tha u āhuḥ imam vai eṣ[_] lokam paśyan abhyudait sa samaiṣat saḥ[_]eṣa samīṣitaḥ kubhraḥ[_]iti	atha u āhuḥ imam vai eṣa lokam paśyan abhyudait sa samaiṣat saḥ eṣa samīṣitaḥ kubhraḥ iti
asapatnām vijitim vijayate[_]yaḥ evam ved[_]	asapatnām vijitim vijayate yaḥ evam veda
[_]uruṣam vai devāḥ p[_]śum ālabhanta	puruṣam vai devāḥ paśum ālabhanta
nabhaḥ [_]itā	nabhaḥ pitā
maha[_] brahma vadiṣyati	mahat brahma vadiṣyati
[_]indrī bhavati	aindrī bhavati
vaśī vaśinā[_] bhavati yaḥ evam[_]veda	vaśī vaśinām bhavati yaḥ evam veda
kharam avek[_]ate	kharam avekṣate
[_]ahamānā abhibhūḥ asi	sahamānā abhibhūḥ asi
indrāya abhimāti[_]ghne ṛṣabham ālabheta b[_]rātṛ[_]yavān	indrāya abhimāti ghne ṛṣabham ālabheta bhrātṛvyavān
etāḥ vai etām sūtoḥ[_]paribādhant[_]	etāḥ vai etām sūtoḥ paribādhante
samānam ū[_]vam nadyaḥ pṛṇanti	samānam ūrvam nadyaḥ pṛṇanti
s[_]hasra akṣeṇa śata śāradena śata āyuṣā [_]aviṣā ahārṣam[_]enam	sahasra akṣeṇa śata śāradena śata āyuṣā haviṣā ahārṣam enam
savitā vai śriyaḥ p[_]asavitā	savitā vai śriyaḥ prasavitā
manave ha vai prātar avanegyam udak[_]m āj[_]hruḥ yathā ida[_][_]pāṇibhyām avanejanāya āharanti	manave ha vai prātar avanegyam udakam ājahruḥ yathā idam pāṇibhyām avanejanāya āharanti
bhaumīm kṛṣṇa śabal[_]m[_]ālabheta anna kāmaḥ	bhaumīm kṛṣṇa śabalīm ālabheta anna kāmaḥ
api pṛṣṭīḥ [_]ṛṇītam	api pṛṣṭīḥ śṛṇītam
tām tvā nitat[_]i keśebhyaḥ [_]ṛṃhaṇāya khanāmasi	tām tvā nitatni keśebhyaḥ dṛṃhaṇāya khanāmasi
rātrī mātā	rātrī mātā
huve somam savitā[_]a[_] namobhiḥ vi[_]vān ādityāṁ aham uttara tve	huve somam savitāram namobhiḥ viśvān ādityāṁ aham uttara tve
yaḥ tvā p[_]bati jīvati	yaḥ tvā pibati jīvati
sapta padāni[_]bhavanti	sapta padāni bhavanti
evam eva asmai etat kṣadante yat [_]gnim[_]manthanti	evam eva asmai etat kṣadante yat agnim manthanti
pra am[_]m jaya	pra amūm jaya
yām u [_]na[_]ā kām ca āśiṣam āśāsta sā a[_]mai sarvā samārdhyata	yām u enayā kām ca āśiṣam āśāsta sā asmai sarvā samārdhyata
vāmadevya[_] udaram odanasya	vāmadevyam udaram odanasya
agniḥ vid[_]ān	agniḥ vidvān
ojasā eva enam ta[_] indriyeṇa vīryeṇa samardhay[_]ti	ojasā eva enam tat indriyeṇa vīryeṇa samardhayati
tasmāt mahati [_]ātryāḥ anūcyaḥ	tasmāt mahati rātryāḥ anūcyaḥ
a pa[_]imitam anūcyam	a parimitam anūcyam
goḥ rohitasya varṇena tena tvā parida[_]hm[_]si	goḥ rohitasya varṇena tena tvā paridadhmasi
anu enam mātā manyatām anu pitā anu bhrātā sagarbhya[_] [_]n[_] s[_]khā sa yūthyaḥ iti	anu enam mātā manyatām anu pitā anu bhrātā sagarbhyaḥ anu sakhā sa yūthyaḥ iti
nīlena eva apriyam bhrātṛvyam prorṇoti [_]ohitena dviṣantam vid[_]y[_]ti iti brahma[_]vādinaḥ[_]vadanti	nīlena eva apriyam bhrātṛvyam prorṇoti lohitena dviṣantam vidhyati iti brahma vādinaḥ vadanti
avāntaradiś[_]ḥ vai pitaraḥ	avāntaradiśaḥ vai pitaraḥ
vac[_]bhiḥ ugraiḥ ni riṇām[_] te viṣam	vacobhiḥ ugraiḥ ni riṇāmi te viṣam
tam sabhā ca samitiḥ ca sen[_] ca surā ca a[_]uvyaca[_]an	tam sabhā ca samitiḥ ca senā ca surā ca anuvyacalan
saṃvats[_]ram eva āptvā a va[_]uṇam kāmam abhidruhyati	saṃvatsaram eva āptvā a varuṇam kāmam abhidruhyati
vidma tam ut[_]am yatas ābabh[_]tha	vidma tam utsam yatas ābabhūtha
pra vām bharan mānuṣāḥ [_]e[_]ayantaḥ iti	pra vām bharan mānuṣāḥ devayantaḥ iti
yat ād[_]tyam abhis[_]ṃviśa[_]ti amāvāsyām ca eva tat paurṇamāsīm ca	yat ādityam abhisaṃviśanti amāvāsyām ca eva tat paurṇamāsīm ca
sa yat dhruvām diśam anuvyacalat[_]vi[_]ṇuḥ[_]bhūtvā anuvyacalat virājam[_]annādīm kṛtvā	sa yat dhruvām diśam anuvyacalat viṣṇuḥ bhūtvā anuvyacalat virājam annādīm kṛtvā
abhimātiḥ vai pāpm[_] bhrātṛ[_]yaḥ	abhimātiḥ vai pāpmā bhrātṛvyaḥ
tasya ha viśvām[_]trasya eka śa[_]am putrāḥ āsuḥ	tasya ha viśvāmitrasya eka śatam putrāḥ āsuḥ
tat enām saptahotr[_] sau[_]yena adhvareṇa upahvayate	tat enām saptahotrā saumyena adhvareṇa upahvayate
yo[_]eḥ eva prajāyate	yoneḥ eva prajāyate
ekaviṃśa[_]yā[_]darbha piñjūlaiḥ pāvayanti	ekaviṃśatyā darbha piñjūlaiḥ pāvayanti
yaḥ asya[_]pr[_]thamaḥ vyānaḥ sā iyam bhūmiḥ	yaḥ asya prathamaḥ vyānaḥ sā iyam bhūmiḥ
ś[_]tam kaṃsāḥ śatam dogdhāraḥ śat[_]m goptāraḥ adhi pṛṣṭhe asyā[_]	śatam kaṃsāḥ śatam dogdhāraḥ śatam goptāraḥ adhi pṛṣṭhe asyāḥ
na tat okaḥ a[_]ti	na tat okaḥ asti
[_]aṃvatsaraḥ śiraḥ	saṃvatsaraḥ śiraḥ
duhe sāyam	duhe sāyam
sa vai etam ev[_] agre napuṃsakam asṛjat[_]	sa vai etam eva agre napuṃsakam asṛjata
atha u āhuḥ etat eva sakṛt indriy[_]m vīryam tejaḥ janayitvā n[_] aparam sūtā[_]āśaṃsata sā sū[_]a vaśā[_]bhavat iti	atha u āhuḥ etat eva sakṛt indriyam vīryam tejaḥ janayitvā na aparam sūtā āśaṃsata sā sūta vaśā bhavat iti
devāvīḥ[_]devān ha[_]iṣā yajāsi agne bṛhat yajamāne vayaḥ d[_]āḥ iti	devāvīḥ devān haviṣā yajāsi agne bṛhat yajamāne vayaḥ dhāḥ iti
yaḥ vai tān [_]idyāt pratyakṣam sa vai adya [_]ahat [_]adet	yaḥ vai tān vidyāt pratyakṣam sa vai adya mahat vadet
tāsām t[_]is prathamām a[_]vāha tris uttamām	tāsām tris prathamām anvāha tris uttamām
prāṇeṣu [_]va hūyate[_]hotari tvat yajamāne tvat adhv[_]ryau tvat	prāṇeṣu eva hūyate hotari tvat yajamāne tvat adhvaryau tvat
purā[_]rakṣobhy[_]ḥ purā rakṣobhyaḥ iti	purā rakṣobhyaḥ purā rakṣobhyaḥ iti
tam aindram ālabh[_]ta paś[_] kāmaḥ	tam aindram ālabheta paśu kāmaḥ
tām ha ūcatuḥ k[_] asi iti	tām ha ūcatuḥ kā asi iti
taiḥ eva e[_]am tat samardhayat[_]	taiḥ eva enam tat samardhayati
vāc v[_]i anuṣṭubh	vāc vai anuṣṭubh
sarvatra[_]apibhāgaḥ bhavati	sarvatra apibhāgaḥ bhavati
ya[_] balakṣaḥ samṛddhaḥ tena	yat balakṣaḥ samṛddhaḥ tena
dyāvāpṛthivībhyām hi vai eṣa nirbhakta[_] a[_][_][_] eṣaḥ abhyardhas viśaḥ carati	dyāvāpṛthivībhyām hi vai eṣa nirbhaktaḥ atha eṣaḥ abhyardhas viśaḥ carati
[_]tha uttaram	atha uttaram
āsatsyan [_]i sa tarhi bhavati	āsatsyan hi sa tarhi bhavati
yajamāne ta[_] prāṇa[_]udānau dadhāti	yajamāne tat prāṇa udānau dadhāti
guggulūḥ pīlā naladī aukṣagand[_]iḥ pramandanī tat par[_]ta [_]psarasaḥ	guggulūḥ pīlā naladī aukṣagandhiḥ pramandanī tat pareta apsarasaḥ
[_]urastāt hi ayam manyuḥ	purastāt hi ayam manyuḥ
tathā iti	tathā iti
yāma[_] śuka harim [_]labheta śuṇṭham vā yaḥ kāmayeta [_]ama loke ṛdhnuyā[_] iti	yāmam śuka harim ālabheta śuṇṭham vā yaḥ kāmayeta yama loke ṛdhnuyām iti
in[_]riyeṇa vai eṣa vīryeṇa vyṛdhyate yaḥ [_]lam b[_]ūtyai san na bhavati	indriyeṇa vai eṣa vīryeṇa vyṛdhyate yaḥ alam bhūtyai san na bhavati
imam su[_]asmai hṛd[_]ḥ ā su taṣṭam mantram vocema	imam su asmai hṛdaḥ ā su taṣṭam mantram vocema
ava kṛtyā [_]ṛtam jahi	ava kṛtyā kṛtam jahi
śuklam vai retaḥ śuklā v[_]pā	śuklam vai retaḥ śuklā vapā
anaḍvān viśva[_] bhuvanam ā v[_]veśa	anaḍvān viśvam bhuvanam ā viveśa
tat yathā[_]e[_]a adaḥ iti ha sma āha	tat yathā eva adaḥ iti ha sma āha
t[_]n aśvinau anuprāviśatām	tān aśvinau anuprāviśatām
namaḥ v[_]sṛjyamānāyai	namaḥ visṛjyamānāyai
tat ubhayena eva d[_]va paś[_]ḥ ālabhyate	tat ubhayena eva deva paśuḥ ālabhyate
atho yaḥ as[_]ān dipsati tam u tvam jahi oṣa[_]he	atho yaḥ asmān dipsati tam u tvam jahi oṣadhe
etat va[_] madhu dai[_]yam yat ājyam	etat vai madhu daivyam yat ājyam
yat arjun[_] sārameya dataḥ piśaṅga yacchase vi iva [_]hrājante ṛṣṭayaḥ upa srakveṣ[_] ba[_]sataḥ	yat arjuna sārameya dataḥ piśaṅga yacchase vi iva bhrājante ṛṣṭayaḥ upa srakveṣu bapsataḥ
āśrāvayant[_]ḥ ni [_]iṣe ramadhvam	āśrāvayantaḥ ni viṣe ramadhvam
ā te agn[_] ṛcā haviḥ hṛdā taṣṭam[_]bharāmasi	ā te agne ṛcā haviḥ hṛdā taṣṭam bharāmasi
tat[_]a[_]ikramya eva anubrūyāt pṛṣ[_]hatas iva āgnīdhram kṛtvā	tat atikramya eva anubrūyāt pṛṣṭhatas iva āgnīdhram kṛtvā
[_]vayā eva enam tat devatayā svena[_]chan[_]asā samardhayati	svayā eva enam tat devatayā svena chandasā samardhayati
brahm[_] vai bṛhaspatiḥ	brahma vai bṛhaspatiḥ
gātrāṇi asy[_] vardhantām	gātrāṇi asya vardhantām
śyaitasya ca vai sa naudh[_]sasya ca saptarṣīṇām ca somasya ca rāj[_]aḥ priyam dh[_]ma bhavati[_]yaḥ ev[_]m veda	śyaitasya ca vai sa naudhasasya ca saptarṣīṇām ca somasya ca rājñaḥ priyam dhāma bhavati yaḥ evam veda
na i[_]a vai eṣa grāme na araṇye yam abhiśaṃsan[_]i	na iva vai eṣa grāme na araṇye yam abhiśaṃsanti
tat mit[_]unam	tat mithunam
[_]eveṣu tā vanāmahe	deveṣu tā vanāmahe
atha yatra āśiṣam āśāste tat japati[_]mayi idam indraḥ [_]n[_][_]iya[_] dadhātu as[_]ā[_] rāyaḥ maghavānaḥ sacantām asmākam santu āśiṣaḥ satyāḥ naḥ san[_]u āśiṣaḥ iti	atha yatra āśiṣam āśāste tat japati mayi idam indraḥ indriyam dadhātu asmān rāyaḥ maghavānaḥ sacantām asmākam santu āśiṣaḥ satyāḥ naḥ santu āśiṣaḥ iti
rūpeṇa	rūpeṇa
tat yasya evam vidvān vrātyaḥ aparimi[_]āḥ rātrīḥ [_]t[_]thiḥ gṛhe vasat[_] y[_] eva aparimitāḥ puṇyāḥ lokāḥ tān e[_]a tena avarunddhe	tat yasya evam vidvān vrātyaḥ aparimitāḥ rātrīḥ atithiḥ gṛhe vasati ye eva aparimitāḥ puṇyāḥ lokāḥ tān eva tena avarunddhe
viṣamān iva [_]i imān lokān devāḥ udaj[_]yan	viṣamān iva hi imān lokān devāḥ udajayan
māṃsam [_]kaḥ piṃśati [_]ūnayā ābhṛtam	māṃsam ekaḥ piṃśati sūnayā ābhṛtam
sarveṣu me hutā asa[_] iti	sarveṣu me hutā asat iti
bahūni vai raśmīn[_]m rūpāṇi	bahūni vai raśmīnām rūpāṇi
vācaspatiḥ n[_] yacchatu	vācaspatiḥ ni yacchatu
tam prajāpatiḥ ca parameṣṭhī ca pitā ca pitā[_]ahaḥ ca apaḥ[_]ca[_]śraddhā ca[_][_]arṣam bhūtvā anuvyavartayanta	tam prajāpatiḥ ca parameṣṭhī ca pitā ca pitāmahaḥ ca apaḥ ca śraddhā ca varṣam bhūtvā anuvyavartayanta
ud vīrāṇām jayatām etu gho[_]aḥ	ud vīrāṇām jayatām etu ghoṣaḥ
sa ya[_] prajāḥ anuvyac[_]lat prajā[_]atiḥ [_]hūtvā anuvyacalat prāṇam anna ādam kṛtvā	sa yat prajāḥ anuvyacalat prajāpatiḥ bhūtvā anuvyacalat prāṇam anna ādam kṛtvā
te aśvam āla[_]hanta	te aśvam ālabhanta
saḥ ūrdhvām diśam an[_]vyacalat	saḥ ūrdhvām diśam anuvyacalat
[_]uvānā pitarā punar [_]atya [_]antrāḥ ṛjūyavaḥ ṛbhavaḥ viṣṭī akrata	yuvānā pitarā punar satya mantrāḥ ṛjūyavaḥ ṛbhavaḥ viṣṭī akrata
ava gr[_]myān [_]aśūn runddhe yaḥ evam veda	ava grāmyān paśūn runddhe yaḥ evam veda
samudraḥ[_]abhavat	samudraḥ abhavat
evam iva hi tasya rūpam[_]āsīt	evam iva hi tasya rūpam āsīt
vāc vai sara[_]vatī	vāc vai sarasvatī
devebhyaḥ eva[_]enam tat [_]ivedayati	devebhyaḥ eva enam tat nivedayati
vaś[_]y[_]m antar aviśat odanaḥ brahmaṇā saha	vaśāyām antar aviśat odanaḥ brahmaṇā saha
tāḥ as[_][_]āḥ an apadhṛṣya eva apādravan	tāḥ asurāḥ an apadhṛṣya eva apādravan
tām vai[_]prāśnanti eva	tām vai prāśnanti eva
saḥ etā[_]ān eva[_]paśuḥ yāvatī vapā	saḥ etāvān eva paśuḥ yāvatī vapā
yat eva ena[_] āprītam santam pary[_]gnikṛtam [_]ahirvedi nayanti barhiṣadam eva enam [_]at ku[_]vanti	yat eva enam āprītam santam paryagnikṛtam bahirvedi nayanti barhiṣadam eva enam tat kurvanti
tasmāt palāśasya eva palāśena ācakṣat[_] amuṣya palāśam amuṣya [_]a[_]āśa[_] iti	tasmāt palāśasya eva palāśena ācakṣate amuṣya palāśam amuṣya palāśam iti
bahūni vai[_]paśūnām rūpāṇi	bahūni vai paśūnām rūpāṇi
sar[_]atas eva enam tejasvinam karo[_]i	sarvatas eva enam tejasvinam karoti
agniḥ vai devā[_]ām hotā	agniḥ vai devānām hotā
gārhapatyena santya ṛtunā[_]yajñan[_]ḥ asi	gārhapatyena santya ṛtunā yajñanīḥ asi
vāruṇam māṃ[_]am	vāruṇam māṃsam
pratitiṣṭhati y[_]ḥ evam veda	pratitiṣṭhati yaḥ evam veda
vāyuḥ vai imāḥ p[_]a[_]āḥ nasyotāḥ ittham[_]ca ittham ca nenīyate	vāyuḥ vai imāḥ prajāḥ nasyotāḥ ittham ca ittham ca nenīyate
anayā aham[_]oṣadhyā sarvāḥ kṛtyāḥ adūduṣam yām kṣetr[_] ca[_]ruḥ yām goṣu	anayā aham oṣadhyā sarvāḥ kṛtyāḥ adūduṣam yām kṣetre cakruḥ yām goṣu
bhūti kāmam y[_]jayet	bhūti kāmam yājayet
pavitra pūtāḥ yat atas ūrdh[_]am asaṃsth[_]tam yajñasya [_]at ta[_]avāmahai iti	pavitra pūtāḥ yat atas ūrdhvam asaṃsthitam yajñasya tat tanavāmahai iti
saur[_]am b[_]lak[_]am petvam ālabheta brahmavarcasa kāmaḥ	sauryam balakṣam petvam ālabheta brahmavarcasa kāmaḥ
aughaḥ imāḥ sarvāḥ prajāḥ[_]nirvoḍhā tatas tvā[_]pār[_]yitāsmi iti	aughaḥ imāḥ sarvāḥ prajāḥ nirvoḍhā tatas tvā pārayitāsmi iti
anu sūryam ud ayatām h[_]ddyot[_]ḥ harimā ca te	anu sūryam ud ayatām hṛddyotaḥ harimā ca te
mayā eva prācīm diśam p[_]ajānātha agninā dakṣ[_]ṇām s[_]mena pratīcīm [_]avitrā udīcīm iti	mayā eva prācīm diśam prajānātha agninā dakṣiṇām somena pratīcīm savitrā udīcīm iti
a[_]vinau etasya devate [_]aḥ āmayāvī	aśvinau etasya devate yaḥ āmayāvī
tam indraḥ vāj[_] vajreṇa hantu	tam indraḥ vājī vajreṇa hantu
eṣa ha vai asya svaḥ[_]kṣayaḥ yat agniḥ agn[_]ḥ	eṣa ha vai asya svaḥ kṣayaḥ yat agniḥ agneḥ
svadāti devaḥ kṛṇ[_]vat havīṃṣi	svadāti devaḥ kṛṇavat havīṃṣi
tau vrīhiḥ [_]a ev[_] yavaḥ ca bhūtau ajāyetām	tau vrīhiḥ ca eva yavaḥ ca bhūtau ajāyetām
naktaṃjā[_]ā asi oṣadhe rāme kṛṣṇe asik[_]i ca	naktaṃjātā asi oṣadhe rāme kṛṣṇe asikni ca
saḥ ayam śarīraiḥ [_]arivṛtaḥ	saḥ ayam śarīraiḥ parivṛtaḥ
abhi yajñam gṛ[_]īhi naḥ	abhi yajñam gṛṇīhi naḥ
sa mahān[_]abhavat	sa mahān abhavat
iha iḍayā sadhamādam mada[_]taḥ jyok paśyema sūryam ucc[_]r[_]ntam	iha iḍayā sadhamādam madantaḥ jyok paśyema sūryam uccarantam
yat aindraḥ indriyeṇa eva e[_]am vīryeṇa[_]samardh[_]yati	yat aindraḥ indriyeṇa eva enam vīryeṇa samardhayati
yau śaphau tau śa[_]hau	yau śaphau tau śaphau
tisraḥ devatāḥ[_]anvāha	tisraḥ devatāḥ anvāha
t[_]m vaiṣṇavam ālabhanta	tam vaiṣṇavam ālabhanta
asme vī[_]aḥ ma[_]utaḥ śuṣmī[_]astu janānām yaḥ asuraḥ vidhartā apaḥ yena su kṣitaye t[_]rema	asme vīraḥ marutaḥ śuṣmī astu janānām yaḥ asuraḥ vidhartā apaḥ yena su kṣitaye tarema
yadi u [_]ai svayam paśyati na bahūn[_]m cana a[_]yeṣām śraddadhāti	yadi u vai svayam paśyati na bahūnām cana anyeṣām śraddadhāti
sā bravīt krīṇīta eva[_]yar[_]i vāva vaḥ mayā arthaḥ bhavitā tar[_]i eva [_]aḥ aham punar āga[_]tāsmi iti	sā bravīt krīṇīta eva yarhi vāva vaḥ mayā arthaḥ bhavitā tarhi eva vaḥ aham punar āgantāsmi iti
pra syandasva soma viś[_]ebhiḥ aṃśubhiḥ[_]devebhyaḥ uttam[_]m haviḥ	pra syandasva soma viśvebhiḥ aṃśubhiḥ devebhyaḥ uttamam haviḥ
s[_] hi netram avet tava	sa hi netram avet tava
ye rājānaḥ rāja kṛt[_]ḥ sūtāḥ grāmaṇyaḥ ca ye upastīn parṇa mahyam[_]tvam sarvān kṛṇu[_]abhitas [_]a[_]ān	ye rājānaḥ rāja kṛtaḥ sūtāḥ grāmaṇyaḥ ca ye upastīn parṇa mahyam tvam sarvān kṛṇu abhitas janān
manyunā anna [_]dena annam a[_]ti yaḥ evam veda	manyunā anna ādena annam atti yaḥ evam veda
dvi rū[_]ā bhavati samṛddhyai	dvi rūpā bhavati samṛddhyai
s[_]rvāḥ viśaḥ kalpante	sarvāḥ viśaḥ kalpante
jaṅgiḍaḥ jambhāt viśarāt viṣkandhāt ab[_]iśocanāt maṇiḥ saha[_]ra vīryaḥ pari[_]na[_] p[_]tu viśvatas	jaṅgiḍaḥ jambhāt viśarāt viṣkandhāt abhiśocanāt maṇiḥ sahasra vīryaḥ pari naḥ pātu viśvatas
devāḥ	devāḥ
tasya yā[_]i kiṃśārūṇi tāni romāṇi ye tuṣāḥ sā tvac ye phalī[_]araṇāḥ ta[_] [_]sṛk yat piṣṭam kikna[_]ā[_] ta[_] māṃsam yat kiṃcitkam sāram tat asthi	tasya yāni kiṃśārūṇi tāni romāṇi ye tuṣāḥ sā tvac ye phalīkaraṇāḥ tat asṛk yat piṣṭam kiknasāḥ tat māṃsam yat kiṃcitkam sāram tat asthi
tam [_]umān anujāyatām	tam pumān anujāyatām
atha eṣām indra[_]vedāṃsi[_]śataśas vi bhajāmahai	atha eṣām indra vedāṃsi śataśas vi bhajāmahai
pṛṇantam anyam[_]araṇam ci[_] icchet	pṛṇantam anyam araṇam cit icchet
rudraḥ enam iṣvāsaḥ dhruvāyāḥ d[_]śaḥ antardeśāt anuṣṭhātā anutiṣṭ[_]at[_]	rudraḥ enam iṣvāsaḥ dhruvāyāḥ diśaḥ antardeśāt anuṣṭhātā anutiṣṭhati
śiraḥ yajñasya aham veda somam ca asyām[_]vic[_]kṣaṇam	śiraḥ yajñasya aham veda somam ca asyām vicakṣaṇam
yat aṅgāreṣu juhoti tat sv[_]d agnau juho[_]i tat na	yat aṅgāreṣu juhoti tat svid agnau juhoti tat na
sarvam hi e[_]ā pāpmānam tarati	sarvam hi eṣā pāpmānam tarati
tasmāt asya agni[_] pu[_]astāt dharanti	tasmāt asya agnim purastāt dharanti
[_] bhāgāḥ anyāḥ	a bhāgāḥ anyāḥ
kṣeme [_]iṣṭhā[_]i ghṛtam ukṣamāṇā	kṣeme tiṣṭhāti ghṛtam ukṣamāṇā
punar etu p[_]rājitā	punar etu parājitā
agne viśvebhiḥ su anīka devaiḥ ūrṇāva[_]tam pr[_]thamaḥ sīda [_]onim iti	agne viśvebhiḥ su anīka devaiḥ ūrṇāvantam prathamaḥ sīda yonim iti
te te bhavantu [_]kṣaṇaḥ ṛṣabhāsaḥ v[_]śāḥ uta	te te bhavantu ukṣaṇaḥ ṛṣabhāsaḥ vaśāḥ uta
vadhriḥ sa [_]arvataḥ gir[_]ḥ yatas jātam idam viṣam	vadhriḥ sa parvataḥ giriḥ yatas jātam idam viṣam
apa nudāmaḥ e[_]ām	apa nudāmaḥ enām
yadā v[_]i atithim parive[_]iṣati āpīnaḥ iva vai sa tarhi b[_]avati	yadā vai atithim pariveviṣati āpīnaḥ iva vai sa tarhi bhavati
punar [_]ṛtyām kṛtyā kṛte pratiha[_]aṇena harāmasi	punar kṛtyām kṛtyā kṛte pratiharaṇena harāmasi
tat ime dyā[_]āpṛthivī[_]upahvayate[_]yayoḥ idam sarvam adhi	tat ime dyāvāpṛthivī upahvayate yayoḥ idam sarvam adhi
sa yaḥ ha evam vidvān iḍayā carati etām ha eva prajātim [_]rajāy[_]te yā[_] [_]anuḥ prājāyata	sa yaḥ ha evam vidvān iḍayā carati etām ha eva prajātim prajāyate yām manuḥ prājāyata
idam śr[_]ṣṭham[_]jyotiṣām jyotiḥ uttamam	idam śreṣṭham jyotiṣām jyotiḥ uttamam
agniḥ vṛtrāṇi jaṅghanat tvam soma asi sa[_] patiḥ iti [_][_]rtraghnau ev[_] kuryāt	agniḥ vṛtrāṇi jaṅghanat tvam soma asi sat patiḥ iti vārtraghnau eva kuryāt
tam [_]nuvyacalan	tam anuvyacalan
e[_]āḥ vai pratyakṣam vāruṇīḥ [_]at āpaḥ	etāḥ vai pratyakṣam vāruṇīḥ yat āpaḥ
stotṝn indrasy[_] rāyasi	stotṝn indrasya rāyasi
paśumān bhava[_]i yaḥ evam vidvān [_]agatyau kurute	paśumān bhavati yaḥ evam vidvān jagatyau kurute
tejas[_]ī bhavati	tejasvī bhavati
atha yasya[_]avrāt[_][_]ḥ vrātya[_]bruvaḥ nāmabibhratī atithiḥ gṛhān āgacchet karṣet enam	atha yasya avrātyaḥ vrātya bruvaḥ nāmabibhratī atithiḥ gṛhān āgacchet karṣet enam
rakṣāṃsi v[_]i pāpmā atriṇaḥ	rakṣāṃsi vai pāpmā atriṇaḥ
darśaya yātudhā[_]yaḥ	darśaya yātudhānyaḥ
agnīṣomā[_]hyām praṇīyam[_]nābh[_]ām anubrūhi iti āha adhvaryuḥ	agnīṣomābhyām praṇīyamānābhyām anubrūhi iti āha adhvaryuḥ
ekaviṃś[_]tyā ekaviṃśatyā eva imān lokā[_] rohati	ekaviṃśatyā ekaviṃśatyā eva imān lokān rohati
dadhātu naḥ s[_]vitā su prajām iṣam it[_] āśiṣ[_]m āśāste	dadhātu naḥ savitā su prajām iṣam iti āśiṣam āśāste
[_]rāt[_] eṣām aghahāraḥ vividdhaḥ	drātu eṣām aghahāraḥ vividdhaḥ
madhyam etat anaḍuhaḥ yatrā e[_]a vah[_]ḥ āhitaḥ	madhyam etat anaḍuhaḥ yatrā eṣa vahaḥ āhitaḥ
adhare te sapa[_]nāḥ ye ke ca rājan pratiśatrav[_]ḥ te	adhare te sapatnāḥ ye ke ca rājan pratiśatravaḥ te
ete vai [_]yāvṛttāḥ pāpmanā	ete vai vyāvṛttāḥ pāpmanā
ayam ghāsa[_]	ayam ghāsaḥ
iha eva dhruvā prati tiṣṭ[_]a śāle aś[_]āvatī [_]omatī sūnṛtāvatī	iha eva dhruvā prati tiṣṭha śāle aśvāvatī gomatī sūnṛtāvatī
athā asmabhya[_] varuṇaḥ vāyuḥ agniḥ bṛhat rāṣṭr[_]m saṃveśya[_] dadhātu	athā asmabhyam varuṇaḥ vāyuḥ agniḥ bṛhat rāṣṭram saṃveśyam dadhātu
dṛṃha pratnā[_]	dṛṃha pratnān
tasmāt b[_]āhmaṇaḥ mṛd m[_]yena na pibet	tasmāt brāhmaṇaḥ mṛd mayena na pibet
yoṣ[_] vai āpaḥ	yoṣā vai āpaḥ
tiṣ[_]ha[_]te asmai paśavaḥ annādyāya ālambhāya [_]aḥ evam veda yasya ca evam vidu[_]aḥ yūp[_]ḥ tiṣṭhati	tiṣṭhante asmai paśavaḥ annādyāya ālambhāya yaḥ evam veda yasya ca evam viduṣaḥ yūpaḥ tiṣṭhati
cara [_]va iti[_]vai mā brāhmaṇaḥ avocat iti	cara eva iti vai mā brāhmaṇaḥ avocat iti
maitrāvaruṇīm kṛṣṇa karṇīm ālabheta v[_]ṣṭi[_]kāmaḥ	maitrāvaruṇīm kṛṣṇa karṇīm ālabheta vṛṣṭi kāmaḥ
jyāke par[_] naḥ nama	jyāke pari naḥ nama
sa yat manuṣyān anuvyacalat agniḥ bhūtv[_] anu[_]yaca[_]at svāhākāram an[_]a ādam kṛtvā	sa yat manuṣyān anuvyacalat agniḥ bhūtvā anuvyacalat svāhākāram anna ādam kṛtvā
nabha[_]tām anyake same	nabhantām anyake same
pra devam devyā dhiyā bharata jāt[_]ved[_]sam havyā n[_]ḥ vakṣat ā[_]uṣak iti gāyatrīm brāhmaṇasya anub[_]ūyāt	pra devam devyā dhiyā bharata jātavedasam havyā naḥ vakṣat ānuṣak iti gāyatrīm brāhmaṇasya anubrūyāt
