masked	src
воѥ͑вода же м[_]гнъ ничʼсоже[_]ради потʼшта сⱕ на с[_]ѥ͗ ст[_]рѣи͑шинъство прити нъ и͑ на пагоу[_]ѫ крь͗стия͑номъ	воѥ͑вода же магнъ ничʼсоже ради потʼшта сⱕ на сиѥ͗ старѣи͑шинъство прити нъ и͑ на пагоубѫ крь͗стия͑номъ
Ѣко се оудалѣѭштеі сѩ от[_] тебе [_]огꙑбѭтъ	Ѣко се оудалѣѭштеі сѩ отъ тебе погꙑбѭтъ
Ї възвед[_] ѩ ѣко стадо въ п[_]устꙑнѭ	Ї възведе ѩ ѣко стадо въ поустꙑнѭ
Бѫді їмѩ [_]го бл҃ствено[_]въ вѣкꙑ	Бѫді їмѩ его бл҃ствено въ вѣкꙑ
О МАІЛИТѢ	О МАІЛИТѢ
сѫштиї[_]ъ с н[_]имъ въ глѫбинѣ потопꙙтъ	сѫштиїхъ с н҄имъ въ глѫбинѣ потопꙙтъ
г҃[_]а имъ и҃с	г҃ла имъ и҃с
вьсѣ [_]ѣмь бꙑшѧ	вьсѣ тѣмь бꙑшѧ
Ѣко въ вѣкъ милость ег[_]	Ѣко въ вѣкъ милость его
обаче горе ч҃лкоу[_]томоу имьже ск[_]ньдаль приходитъ	обаче горе ч҃лкоу томоу имьже сканьдаль приходитъ
да а҅ко бꙑстъ посрѣдѣ рѣкꙑ п[_]кꙑ въскрича къ стоѧ҅штии҅мъ и҅[_]ꙁьр[_]штимъ к н҄е[_]о[_] народоу глагол҄а	да а҅ко бꙑстъ посрѣдѣ рѣкꙑ пакꙑ въскрича къ стоѧ҅штии҅мъ и҅ ꙁьрꙙштимъ к н҄емоу народоу глагол҄а
ꙇ сл[_][_]авъше иже бѣахѫ оу него ꙇзидѫ ѩти и	ꙇ слꙑшавъше иже бѣахѫ оу него ꙇзидѫ ѩти и
и҅ пои҅мꙑ [_] [_]ъ свꙙтꙑи градꙿ приведе къ блаженикоу илии҆ а҅рхие҅пи[_]к[_]упоу	и҅ пои҅мꙑ и въ свꙙтꙑи градꙿ приведе къ блаженикоу илии҆ а҅рхие҅пискоупоу
г҃ла къ немоу никодим[_]	г҃ла къ немоу никодимъ
никомоуже не повѣждь нъ шедъ покажи сѧ [_]р[_]иереови и неси даръ иже повелѣ моси въ [_]ъ[_]ѣдѣние[_]имъ	никомоуже не повѣждь нъ шедъ покажи сѧ архиереови и неси даръ иже повелѣ моси въ съвѣдѣние имъ
т[_] дьꙗ҅вола попь҆ра ѥ҅[_]ико хотѣ	тꙑ дьꙗ҅вола попь҆ра ѥ҅лико хотѣ
Съхрани[_]мѩ отъ[_]сѣти ѭж[_] съставишѩ ми І о[_]ъ сканъдѣлъ творѩштііхъ безаконение	Съхрани мѩ отъ сѣти ѭже съставишѩ ми І отъ сканъдѣлъ творѩштііхъ безаконение
се бо ѥ҅ст[_] шестꙑи мѣсꙙць҆ ꙁачꙙтию̑[_]їѡ̑а҅новоу	се бо ѥ҅стъ шестꙑи мѣсꙙць҆ ꙁачꙙтию̑ їѡ̑а҅новоу
по чъто вꙑ прѣстѫпаете заповѣдь б҃жиѭ҄[_]з[_] прѣ[_]ание ваше	по чъто вꙑ прѣстѫпаете заповѣдь б҃жиѭ҄ за прѣдание ваше
не[_]тъ бо ѥ͑стъ трь͗пѣлив[_] и͑же[_]т[_]ѣбовании недои͑м[_]тъ нъ и͑мѣѧи͗ о͑билиѥ ти въ страдании͗ трь͗пⱕ	не тъ бо ѥ͑стъ трь͗пѣливъ и͑же трѣбовании недои͑матъ нъ и͑мѣѧи͗ о͑билиѥ ти въ страдании͗ трь͗пⱕ
Ї го[_]ѣ бѫдетъ б҃оу паче тельца юна рогꙑ їздѣѭшт[_] і пазн[_]гъті	Ї годѣ бѫдетъ б҃оу паче тельца юна рогꙑ їздѣѭшта і пазнегъті
Воскръсні г҃і [_]ж҃е [_]ои да възнесетъ сѩ рѫка твоѣ	Воскръсні г҃і бж҃е мои да възнесетъ сѩ рѫка твоѣ
чловѣкъ бо бѣа҅ше а҅ не богъ ꙗ[_]ꙁвѣѥ҅[_]ꙑи҆	чловѣкъ бо бѣа҅ше а҅ не богъ ꙗ҅ꙁвѣѥ҅мꙑи҆
И отъ б[_]дъ їхъ ізбави ѩ	И отъ бѣдъ їхъ ізбави ѩ
видиши ли ко[_]ико множь͗ство крьстиꙗ[_]нъ пожръш[_] бв͆и	видиши ли колико множь͗ство крьстиꙗ͑нъ пожръшꙙ бв͆и
и͑ [_]͑же вь͗сѣхъ выш[_] велик[_]и͑хъ богъ и͑ѥ͑реи͑ство дастъ сⱕ тебѣ я͑коже и͑номо[_] [_]икомоуже н[_] лѣп[_] ѥ͑стъ нъ добротѣ твоѥ͑и и͑ чоудънамъ сѣдинамъ	и͑ ѥ͑же вь͗сѣхъ выше великыи͑хъ богъ и͑ѥ͑реи͑ство дастъ сⱕ тебѣ я͑коже и͑номоу никомоуже не лѣпо ѥ͑стъ нъ добротѣ твоѥ͑и и͑ чоудънамъ сѣдинамъ
ꙇ възьрѣвъшѧ видѣшѧ ѣ[_]о отъваленъ бѣ каме[_]ь	ꙇ възьрѣвъшѧ видѣшѧ ѣко отъваленъ бѣ камень
принесѣте [_]тъ рꙑбъ ѩже ѩсте н[_]нѣ	принесѣте отъ рꙑбъ ѩже ѩсте нꙑнѣ
Ѣко ск[_]ъблѫ	Ѣко скръблѫ
еда кто отъ к[_]ѧ[_]ъ вѣрова во нь ли отъ фарисѣи	еда кто отъ кнѧѕъ вѣрова во нь ли отъ фарисѣи
оучителю нꙑнѣ искаахѫ т[_]бе камениемь побити июдеи ꙇ [_]ак[_] ли идеши там[_]	оучителю нꙑнѣ искаахѫ тебе камениемь побити июдеи ꙇ пакꙑ ли идеши тамо
ї оун[_]чьжі ѕѣло іил҃ѣ	ї оунічьжі ѕѣло іил҃ѣ
не ль҆[_]ти сꙙ кнꙙꙁоу [_]҅ко послоушаѭ̑ твоѥ҅го л[_]сканиꙗ да погрѣшѫ хрисостово прішеств[_]ѥ	не ль҆сти сꙙ кнꙙꙁоу ꙗ҅ко послоушаѭ̑ твоѥ҅го ласканиꙗ да погрѣшѫ хрисостово прішествиѥ
ꙇродиѣ же гнѣвааше сѧ на [_]҄[_] [_] хотѣаше і оубити ꙇ не можааше	ꙇродиѣ же гнѣвааше сѧ на н҄ь ꙇ хотѣаше і оубити ꙇ не можааше
Оуготова на сѫдъ прѣ[_][_]олъ свои	Оуготова на сѫдъ прѣстолъ свои
вѣрѣ свѣште [_]иста	вѣрѣ свѣште чиста
Вь҆си съ радостиѭ̑ коупь҆но[_][_]ь҆цѣмъ	Вь҆си съ радостиѭ̑ коупь҆но ть҆цѣмъ
о͑т[_] толикы славы и͑ о͑тъ с[_]на вь н҄ихъже бѣхѫ вь͗ ми[_]ѣ семь͗	о͑тъ толикы славы и͑ о͑тъ сана вь н҄ихъже бѣхѫ вь͗ мирѣ семь͗
ПѢСН[_] СТЕПЕ	ПѢСНЬ СТЕПЕ
Свꙙтꙑи҅ же по[_]оли сꙙ и҅ цѣл[_]ва и҆ и҅ [_]ъповѣда ѥ҅моу вь҆с[_] о҅ ꙁь҆лочь҆сть҆нѣѣмь҆ о̑уа҅л҄и	Свꙙтꙑи҅ же помоли сꙙ и҅ цѣлова и҆ и҅ съповѣда ѥ҅моу вь҆се о҅ ꙁь҆лочь҆сть҆нѣѣмь҆ о̑уа҅л҄и
остани	остани
Аще б҃[_] о҃тцъ вашъ [_]и бъилъ любили мѧ бисте	Аще б҃ъ о҃тцъ вашъ би бъилъ любили мѧ бисте
Азъ же въ[_]драдоуѭ сѩ въ вѣкъ	Азъ же въздрадоуѭ сѩ въ вѣкъ
тꙑ вьсе на [_]̑ун҄ьши[_]нѫ прѣстави	тꙑ вьсе на о̑ун҄ьшиїнѫ прѣстави
и͑[_]тако радоуѭ̑ште сⱕ и͑[_]ошⱕ въ своѧ домы	и͑ тако радоуѭ̑ште сⱕ и͑дошⱕ въ своѧ домы
рече	рече
ꙇ прѣщаахѫ емоу м[_]ноѕи да оумл[_]читъ	ꙇ прѣщаахѫ емоу мъноѕи да оумлъчитъ
Иде ичезѫ ѣко дъімъ дьн[_] моі	Иде ичезѫ ѣко дъімъ дьні моі
по и҅стинѣ бо чловѣчь҆ск[_] сьмрь҆т[_] сънъ о̑у господи [_]ь҆нитъ сꙙ	по и҅стинѣ бо чловѣчь҆ска сьмрь҆ть сънъ о̑у господи мь҆нитъ сꙙ
Срд҃це его собьра безак[_]ненье с[_]бѣ	Срд҃це его собьра безаконенье себѣ
въставъшꙙ же [_]҅ недостатъчь҆нꙑ сѫштꙙ и҅[_]ѣни[_] пꙙть҆ и҅хъ рѣшꙙ къ [_]ѫдрꙑи҅мꙿ	въставъшꙙ же и҅ недостатъчь҆нꙑ сѫштꙙ и҅мѣниꙗ пꙙть҆ и҅хъ рѣшꙙ къ мѫдрꙑи҅мꙿ
Положішѩ іл҃ема[_]ѣко овошть[_]ое хранілиште	Положішѩ іл҃ема ѣко овоштьное хранілиште
и҅ се о҅тъ мн[_]гааго мало събравъ писанию [_]рѣдахъ о[_]ставивъ [_]ъповѣдати и҅ и҅же о҅ вѣрѣ ѥ҅го т[_]оудꙑ ѧ҅же покаꙁа на о҅риг҄ена и҅ на ѳео҅дѡра [_]ом[_]оуѥ҅[_]тиїскааго о̑уставꙑ же и҅ ꙁас[_]ѫпь҆никꙑ и[_] гон҄ениꙗ ꙗ҅[_]е приѧ по благовѣштению̑ ꙁа[_]апостоль҆скꙑѧ о̑уставꙑ	и҅ се о҅тъ многааго мало събравъ писанию прѣдахъ о҅ставивъ съповѣдати и҅ и҅же о҅ вѣрѣ ѥ҅го троудꙑ ѧ҅же покаꙁа на о҅риг҄ена и҅ на ѳео҅дѡра момсоуѥ҅стиїскааго о̑уставꙑ же и҅ ꙁастѫпь҆никꙑ и҅ гон҄ениꙗ ꙗ҅же приѧ по благовѣштению̑ ꙁа апостоль҆скꙑѧ о̑уставꙑ
тꙑ[_]видиши [_]с҃ хс҃е[_]р[_]спꙙ[_]ꙑи при пѫнтьстѣмъ пилатѣ ꙗко не имамъ [_]ьлѣсти съ камене сего ни имамъ ꙗ[_]ти ни пити доньде[_]е оумърѫ аш[_]е мене н[_] оуслꙑши и ижденеши бѣса сего отъ чловѣка сего и свободь сего сътвориши отъ[_][_]оуха сего нечистааго	тꙑ видиши їс҃ хс҃е распꙙтꙑи при пѫнтьстѣмъ пилатѣ ꙗко не имамъ сьлѣсти съ камене сего ни имамъ ꙗсти ни пити доньдеже оумърѫ аште мене не оуслꙑши и ижденеши бѣса сего отъ чловѣка сего и свободь сего сътвориши отъ доуха сего нечистааго
видѣвъ же и[_]с[_] вѣрѫ ихъ г҃ла ослабленоумоу	видѣвъ же и҃съ вѣрѫ ихъ г҃ла ослабленоумоу
и҅ а҅б[_]҆ѥ[_] не по мноꙁѣ полоучивъши о҅ н҄емже моли ѧ҅ сꙙ прѣдълежꙙ[_]таа҅го[_]пѫти	и҅ а҅бь҆ѥ҆ не по мноꙁѣ полоучивъши о҅ н҄емже моли ѧ҅ сꙙ прѣдълежꙙштаа҅го пѫти
Ч҃лвци[_][_]е видѣвъше знамение[_]еже сътвори и҃с г҃лаахѫ ѣко	Ч҃лвци же видѣвъше знамение еже сътвори и҃с г҃лаахѫ ѣко
видⱕште безб[_]жь͗нии͗ безаконьноѥ о҄убиваниѥ дои͑дошⱕ и͑ новосвѣтълыѧ благовѣрию подви[_]ь[_]икы ѥ͑же доухомь͗ господь͗н҄емь͗ златы [_]троуѧ͗ добрыѧ цвѣть͗цⱕ[_]крь͗ст[_]я͑номъ [_]͑бь͗ходь͗ни дѣл[_]тел҄е прѣдоб[_]ии м[_]ченици	видⱕште безбожь͗нии͗ безаконьноѥ о҄убиваниѥ дои͑дошⱕ и͑ новосвѣтълыѧ благовѣрию подвижьникы ѥ͑же доухомь͗ господь͗н҄емь͗ златы строуѧ͗ добрыѧ цвѣть͗цⱕ крь͗стия͑номъ о͑бь͗ходь͗ни дѣлател҄е прѣдобрии мѫченици
не мьните ѣко[_]придъ пол[_]жити мира на земи	не мьните ѣко придъ положити мира на земи
васъ о[_]деждѫтъ[_]ризы мене же правʼда	васъ о͑деждѫтъ ризы мене же правʼда
вѣрѫ нашѫ о҄утврь͗дит[_]	вѣрѫ нашѫ о҄утврь͗дите
о҅нь҆де [_]о биѭ҄штааго и[_] [_][_]ꙗ҅нааго и҅ господьско трошꙙштааго и҅ погоубьꙗ҅ѭ҄штааго мѫчитъ	о҅нь҆де бо биѭ҄штааго и҅ пиꙗ҅нааго и҅ господьско трошꙙштааго и҅ погоубьꙗ҅ѭ҄штааго мѫчитъ
҆Ѡ събо[_]е влъкъ паче кръв[_]ѭ҄ питомомъ некли чловѣком[_] богонось҆цемъ	҆Ѡ съборе влъкъ паче кръвиѭ҄ питомомъ некли чловѣкомъ богонось҆цемъ
а съпод[_]бльшеи с[_] вѣкъ тъ оулоучити и вьскрѣш[_]ние еже отъ м[_]ът[_]ꙑхъ ни женѧтъ сѧ ни посагаѭтъ	а съподобльшеи сѧ вѣкъ тъ оулоучити и вьскрѣшение еже отъ мрътвꙑхъ ни женѧтъ сѧ ни посагаѭтъ
приꙁови [_]е а҅хилѫ и҅ а҅леѯандра о҅ба п[_]еꙁвутера ꙁане [_]онь҆чаваѭш[_]оу тебѣ мѫчениѥ҆ та прѣѥ҅мл҄ета по рꙙдоу е҅пискоупъ[_]кꙑи с[_]олъ	приꙁови же а҅хилѫ и҅ а҅леѯандра о҅ба преꙁвутера ꙁане конь҆чаваѭштоу тебѣ мѫчениѥ҆ та прѣѥ҅мл҄ета по рꙙдоу е҅пискоупъскꙑи столъ
г҃и [_]омози ми	г҃и помози ми
Вънидохъ в[_][_]домъ твои҆ водꙑ на ноꙁѣ ми не пода а҅ си сльꙁами намо[_]и ноꙁѣ и҅[_]власꙑ гл[_]вꙑ си о҅ть҆ре	Вънидохъ въ домъ твои҆ водꙑ на ноꙁѣ ми не пода а҅ си сльꙁами намочи ноꙁѣ и҅ власꙑ главꙑ си о҅ть҆ре
ош[_]дъше[_]а же вѣстьником[_] иоанновома Начѧтъ г҃лти къ народомъ о иоанѣ	ошедъшема же вѣстьникома иоанновома Начѧтъ г҃лти къ народомъ о иоанѣ
и҅ посла мꙙ и҅гоумень҆ꙗ донести просворѫ вь҆[_]сь[_]ѭ̑[_]вь҆сь҆	и҅ посла мꙙ и҅гоумень҆ꙗ донести просворѫ вь҆ сь҆ѭ̑ вь҆сь҆
во[_]͑вода рече	воѥ͑вода рече
и҅ а҅ꙁъ на[_]ѣа҅[_]ъ сꙙ [_]҅ко мечемъ о҅тъсѣчеши ми главѫ	и҅ а҅ꙁъ надѣа҅хъ сꙙ ꙗ҅ко мечемъ о҅тъсѣчеши ми главѫ
Съ мѫченик[_] да бѫдѫтъ прошен[_]я ваша	Съ мѫченикы да бѫдѫтъ прошения ваша
покаи҅ сꙙ	покаи҅ сꙙ
провъ рече	провъ рече
о̑[_]бои҅те с[_] мѫчител҄е ꙁаконопрѣстѫпꙿнии҆	о̑убои҅те сꙙ мѫчител҄е ꙁаконопрѣстѫпꙿнии҆
нізъходѩтъ въ полѣ Въ мѣсто еже [_]сі о[_]ъновалъ імо	нізъходѩтъ въ полѣ Въ мѣсто еже есі осъновалъ імо
ꙇсх[_]дѧште же прохождаахѫ сквозѣ вьси благовѣсто[_]ѭште ꙇ[_]цѣлѧште въсѫдѫ	ꙇсходѧште же прохождаахѫ сквозѣ вьси благовѣстоуѭште ꙇ цѣлѧште въсѫдѫ
се о̑убо скврь҆нꙿнааго томениѥ а҅нꙿто[_]ина на осрамь҆ѥ҅ниѥ[_]пр[_]ведъ	се о̑убо скврь҆нꙿнааго томениѥ а҅нꙿтонина на осрамь҆ѥ҅ниѥ приведъ
мъног[_] бо ꙇцѣли ѣко нападаахѫ емь[_]хотѧште прик[_]снѫти сѧ емь елико ꙇмѣахѫ р[_]нꙑ	мъногꙑ бо ꙇцѣли ѣко нападаахѫ емь хотѧште прикоснѫти сѧ емь елико ꙇмѣахѫ ранꙑ
ꙇ видѣвъ ѩ страждѫштѩ въ гребениі[_]бѣ бо вѣ[_]ръ противьнъ ꙇмъ ꙇ при четврътѣі стражи но[_]тьнѣи ꙇ приде къ н҄им[_] по [_]ор҄ю хо[_]ѧ	ꙇ видѣвъ ѩ страждѫштѩ въ гребениі бѣ бо вѣтръ противьнъ ꙇмъ ꙇ при четврътѣі стражи ноштьнѣи ꙇ приде къ н҄имъ по мор҄ю ходѧ
о҅б[_]скахъ рѫкѫ[_]и҅ и҅стинѫ о҅брѣтохъ	о҅бискахъ рѫкѫ и҅ и҅стинѫ о҅брѣтохъ
ничесоже штоужда сътв[_]ри нао҄учения [_]͑ть͗ца тв[_]ѥ͑го диявола	ничесоже штоужда сътвори нао҄учения о͑ть͗ца твоѥ͑го диявола
ꙇ҃с же поущъ гласъ велии из[_]ъ[_]е	ꙇ҃с же поущъ гласъ велии издъше
аз[_] же не отъ ч҃лка съвѣдѣтельства прием[_]ѭ[_]нъ[_]си г҃лѭ да вꙑ с҃псни бѫдете	азъ же не отъ ч҃лка съвѣдѣтельства приемлѭ нъ си г҃лѭ да вꙑ с҃псни бѫдете
старьче а҅ште прѣо҅бидиши и҅ [_]ожеши вь҆нити вь҆ цр[_]҆къве т[_] вь҆ниди	старьче а҅ште прѣо҅бидиши и҅ можеши вь҆нити вь҆ црь҆къве то вь҆ниди
негъли сего видѣвъше[_]о[_]срамлѣѭтъ сѧ	негъли сего видѣвъше оусрамлѣѭтъ сѧ
трьсти ли вѣтр[_]мь колѣблемꙑ	трьсти ли вѣтромь колѣблемꙑ
піо҅нии҆ ре[_]е	піо҅нии҆ рече
Възнесі сѩ нс҃[_] бж҃е	Възнесі сѩ нс҃а бж҃е
е҅пискоупъ бо о̑уже по[_]тавь҆ѥ҅нъ нꙑнꙗ[_]по[_]ъ не можетъ бꙑтъ	е҅пискоупъ бо о̑уже поставь҆ѥ҅нъ нꙑнꙗ попъ не можетъ бꙑтъ
възьми	възьми
дастъ[_]сѩ емоу [_]тъ золъта аравііска	дастъ сѩ емоу отъ золъта аравііска
Се познахъ ѣк[_] б҃ъ моі есі тꙑ	Се познахъ ѣко б҃ъ моі есі тꙑ
мѣсꙙца ма[_]та к꙯в мѫчениѥ свꙙтоую҄ т[_]офима и[_] е҅укарпиѡ҄на	мѣсꙙца марта к꙯в мѫчениѥ свꙙтоую҄ трофима и҅ е҅укарпиѡ҄на
Тъі же самъ ес[_]	Тъі же самъ еси
Ни завиди творѩщиї[_]ъ безак[_]нение	Ни завиди творѩщиїмъ безаконение
пискахомъ вамъ и не плѧса[_]те	пискахомъ вамъ и не плѧсасте
се бо съплѣ[_]аѥ о̑ум[_] нашꙙ и҅ тв[_]р[_]тъ тѣлеси ѥ҅дꙿномоу бꙑти вьсѣмъ [_]҅лꙿма и҅ ѥ҅днои пль҆ти причꙙштаѥ҅мъ сꙙ	се бо съплѣтаѥ о̑умꙑ нашꙙ и҅ творитъ тѣлеси ѥ҅дꙿномоу бꙑти вьсѣмъ ѥ҅лꙿма и҅ ѥ҅днои пль҆ти причꙙштаѥ҅мъ сꙙ
ты ли ѥ͑си васискъ словыи[_]	ты ли ѥ͑си васискъ словыи͗
прѣпоѣшетъ сѧ и по[_]адитъ ѩ и минѫвъ п[_]слоужитъ имъ	прѣпоѣшетъ сѧ и посадитъ ѩ и минѫвъ послоужитъ имъ
на н҄емъже о̑убо мѣст[_] господь [_][_][_]одобилъ мꙙ ѥ҅стъ сѣсти то на т[_]мъ п[_]доба ми ѥ҅стъ сѣдѣ[_]и мль҆чꙙште дожи и до конь҆ца жиꙁни моѥ҅ѧ҆	на н҄емъже о̑убо мѣстѣ господь съподобилъ мꙙ ѥ҅стъ сѣсти то на томъ подоба ми ѥ҅стъ сѣдѣти мль҆чꙙште дожи и до конь҆ца жиꙁни моѥ҅ѧ҆
Еда вь вѣкꙑ прогнѣ[_]аеші сѩ на нꙑ Лі простьреші г[_][_]въ твоі от[_] рода въ родъ	Еда вь вѣкꙑ прогнѣваеші сѩ на нꙑ Лі простьреші гнѣвъ твоі отъ рода въ родъ
тъкмо сѫи отъ б[_]а	тъкмо сѫи отъ б҃а
мꙑ[_]же надѣемь сѧ ѣко сь естъ хотѧи ꙇ҃лѣ из[_]авити	мꙑ же надѣемь сѧ ѣко сь естъ хотѧи ꙇ҃лѣ избавити
тъгда шъдъ ѥ҅динъ [_]҅тъ дв[_]ю̑ на десꙙте и҅[_]̑да и҅скарио҅тинъ	тъгда шъдъ ѥ҅динъ о҅тъ двою̑ на десꙙте и҅ю̑да и҅скарио҅тинъ
П[_][_]ѣдіте въ вьсѣхъ людехъ чюдеса его	Повѣдіте въ вьсѣхъ людехъ чюдеса его
[_]мъи сь їже съ[_]ъда рѫгаті сѩ емоу	Змъи сь їже съзъда рѫгаті сѩ емоу
да вѣсте же ꙗ҅ко о҅тъ дь҆нешь҆[_]ꙗаго[_]дьн[_] повелѣ[_]о нꙑ ѥ҅стъ вь҆нѣ града сь҆бирати сꙙ	да вѣсте же ꙗ҅ко о҅тъ дь҆нешь҆нꙗаго дьне повелѣно нꙑ ѥ҅стъ вь҆нѣ града сь҆бирати сꙙ
не прѣ[_]ечетъ ни възъпиетъ[_]не оуслꙑшитъ ни[_]ⸯтоже н[_] распѫтиꙇхъ гласа его	не прѣречетъ ни възъпиетъ не оуслꙑшитъ никⸯтоже на распѫтиꙇхъ гласа его
Ѣко дасі емоу[_]бл[_]слнье вь вѣкь вѣкоу	Ѣко дасі емоу блгслнье вь вѣкь вѣкоу
ꙇ бꙑстъ вь единъ отъ д[_]не[_] и тъ бѣ оучѧ ꙇ бѣахѫ сѣдѧ[_]те фарисѣи ꙇ законооучителе ꙇже бѣахѫ пришъли отъ вьсѣко[_] вьси галилеи[_]кꙑ и июдеискꙑ ꙇ[_]о[_]ъ и҃лм[_] [_] сила г҃нѣ бѣ цѣлити ѩ	ꙇ бꙑстъ вь единъ отъ дьнеи и тъ бѣ оучѧ ꙇ бѣахѫ сѣдѧште фарисѣи ꙇ законооучителе ꙇже бѣахѫ пришъли отъ вьсѣкоѩ вьси галилеискꙑ и июдеискꙑ ꙇ отъ и҃лма ꙇ сила г҃нѣ бѣ цѣлити ѩ
слово ст꙯ааго е҅пифаниꙗ[_]а҅рхие҅писк[_]упа к[_]прьска [_]҅ погребении҆ тѣлес г꙯и [_]ашего їсоу х꙯а ї ѡ̑ їѡ̑сифѣ и[_]же о҅тъ а҅римаѳеѧ и҅ о҅ нико[_]и[_]ѣ и҅ о҅ сь҆нитии г꙯[_] нашего гробь҆нѣꙗмь҆ по съпасъпась҆н[_]и҆ мѫцѣ дивън[_] бꙑвъшоу	слово ст꙯ааго е҅пифаниꙗ а҅рхие҅пискоупа купрьска о҅ погребении҆ тѣлес г꙯и нашего їсоу х꙯а ї ѡ̑ їѡ̑сифѣ и҅же о҅тъ а҅римаѳеѧ и҅ о҅ никодимѣ и҅ о҅ сь҆нитии г꙯и нашего гробь҆нѣꙗмь҆ по съпасъпась҆нѣи҆ мѫцѣ дивъно бꙑвъшоу
а҅мин	а҅мин
ѣдѣахѫ[_]и пиѣхѫ	ѣдѣахѫ и пиѣхѫ
Възъмѣте ж[_]ътвъі	Възъмѣте жрътвъі
и҅ о̑умрь҆шт[_]нъ бꙑваа҅тъ богъ пль[_]тиѭ̑ вь҆скр[_]шаѧи҆ мрь҆твꙑѧ	и҅ о̑умрь҆штенъ бꙑваа҅тъ богъ пль҆тиѭ̑ вь҆скрѣшаѧи҆ мрь҆твꙑѧ
събрашꙙ[_]бо рече жид[_]ве съборъ и҅ глаголаа҅хѫ	събрашꙙ бо рече жидове съборъ и҅ глаголаа҅хѫ
ПѢСНІ [_] СВ҃ѨЦЕ ДОМОУ ДА҃ВА	ПѢСНІ О СВ҃ѨЦЕ ДОМОУ ДА҃ВА
[_]езаконнїе сво[_] помъїслї на ложї свооемъ	Безаконнїе свое помъїслї на ложї свооемъ
і позналъ мѩ ес[_]	і позналъ мѩ еси
бꙑх[_] ѣ[_]о чловѣкъ бес помо[_]ті оу мрътвꙑхъ свободь Ѣко ѣз[_]ьні съпешті въ гробѣхъ іхъже нѣсі по[_]ѣнѫлъ къ томоу	бꙑхъ ѣко чловѣкъ бес помошті оу мрътвꙑхъ свободь Ѣко ѣзвьні съпешті въ гробѣхъ іхъже нѣсі помѣнѫлъ къ томоу
дастъ бо сѧ вамъ въ тъ часъ чьто[_]г҃лет[_]	дастъ бо сѧ вамъ въ тъ часъ чьто г҃лете
и[_] рьцѣте ѥ҅моу	и҅ рьцѣте ѥ҅моу
И отъ бѣдъ іхъ їз[_]аві ѩ	И отъ бѣдъ іхъ їзбаві ѩ
азъ бо есмъ [_]таръ и жена моѣ [_]аматорѣвъши в[_] дьнехъ своихъ	азъ бо есмъ старъ и жена моѣ заматорѣвъши вь дьнехъ своихъ
к[_] и҅сть҆л҄[_]нию̑ [_]о [_]̑убои прилагае[_]ъ и[_] къ о̑убою̑ ѥ҅же не тъчь҆ѭ̑ гробоу прѣда[_]и о̑убь҆ѥ҅нꙑѧ҆ тѣло нъ и҅ [_]ѣчь҆нꙑи҅мъ водамъ и҅ ꙁвѣрь҆мъ и҅ птицамъ [_]еꙁ милости поврѣшти сь҆твори	къ и҅сть҆л҄ению̑ бо о̑убои прилагаетъ и҅ къ о̑убою̑ ѥ҅же не тъчь҆ѭ̑ гробоу прѣдати о̑убь҆ѥ҅нꙑѧ҆ тѣло нъ и҅ рѣчь҆нꙑи҅мъ водамъ и҅ ꙁвѣрь҆мъ и҅ птицамъ беꙁ милости поврѣшти сь҆твори
Сего [_]ъмѣрітъ а се[_]о възнесітъ	Сего съмѣрітъ а сего възнесітъ
въні[_]ѫ въ сілѣ гн҃і	вънідѫ въ сілѣ гн҃і
ПЪСЛ҃МЪ	ПЪСЛ҃МЪ
гл҃ѭ азъ дѣла моѣ цр҃[_]і	гл҃ѭ азъ дѣла моѣ цр҃ві
не ꙗ҅коже а҅ꙁ[_] хош[_]ѫ нъ ꙗ҅коже тꙑ	не ꙗ҅коже а҅ꙁъ хоштѫ нъ ꙗ҅коже тꙑ
ꙇ п[_]сълашѧ къ немоу единꙑ отъ фари[_]ѣи ꙇ иродиѣнꙑ да и бѫ об[_]ьстили[_]словомь	ꙇ посълашѧ къ немоу единꙑ отъ фарисѣи ꙇ иродиѣнꙑ да и бѫ обльстили словомь
д҃хъ [_]стъ б҃ъ ꙇ иже кланѣатъ сѧ[_]емоу д҃х[_]ь и истиноѭ[_]достоитъ кланѣти сѧ	д҃хъ естъ б҃ъ ꙇ иже кланѣатъ сѧ емоу д҃хмь и истиноѭ достоитъ кланѣти сѧ
чти о҃т[_]а твоего и м҃трь	чти о҃тца твоего и м҃трь
се сиї стоѧ͑тъ прѣ[_]ъ тобоѭ҄	се сиї стоѧ͑тъ прѣдъ тобоѭ҄
ѣкоже бо млъни исход[_]тъ отъ въстокъ ꙇ авлѣатъ сѧ[_]до западъ тако б[_]детъ и пришестви[_] с҃на[_]ч҃лчьскааго	ѣкоже бо млъни исходитъ отъ въстокъ ꙇ авлѣатъ сѧ до западъ тако бѫдетъ и пришествие с҃на ч҃лчьскааго
коѥ҅ѧ црък[_]ве	коѥ҅ѧ цръкъве
чꙿто с[_]творимъ	чꙿто сътворимъ
